No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
46199,2015,4,9,22,1,254,250,246,238,6,62,1019,13,SE,43.38,0,0
46200,2015,4,9,23,1,255,251,243,237,7,76,1020,11,SE,45.17,0,0
46201,2015,4,10,0,1,259,251,248,239,7,76,1020,11,SE,46.96,0,0
46202,2015,4,10,1,1,246,252,251,222,6,76,1020,10,cv,0.89,0,0
46203,2015,4,10,2,1,234,247,230,238,5,87,1020,7,NW,1.79,0,0
46204,2015,4,10,3,1,246,254,245,236,6,93,1020,7,cv,0.89,0,0
46205,2015,4,10,4,1,240,237,229,224,6,87,1020,8,NE,1.79,0,0
46206,2015,4,10,5,1,231,224,213,201,5,93,1020,6,cv,0.89,0,0
46207,2015,4,10,6,1,222,206,207,208,4,93,1021,5,NW,1.79,0,0
46208,2015,4,10,7,1,209,222,205,200,5,87,1021,7,NE,0.89,0,0
46209,2015,4,10,8,1,209,231,216,209,7,76,1021,11,cv,0.89,0,0
46210,2015,4,10,9,1,213,232,224,205,7,71,1021,12,SE,1.79,0,0
46211,2015,4,10,10,1,230,242,232,216,8,67,1022,14,SE,3.58,0,0
46212,2015,4,10,11,1,226,237,244,199,8,58,1021,16,SE,6.71,0,0
46213,2015,4,10,12,1,146,NA,195,156,6,45,1020,18,cv,1.79,0,0
46214,2015,4,10,13,1,152,NA,109,126,4,34,1019,20,cv,4.92,0,0
46215,2015,4,10,14,1,125,NA,131,115,-4,18,1018,21,SE,4.02,0,0
46216,2015,4,10,15,1,128,101,122,115,0,24,1017,21,SE,8.94,0,0
46217,2015,4,10,16,1,112,120,115,108,2,30,1016,20,SE,13.86,NA,NA
46218,2015,4,10,17,1,100,112,112,109,2,30,1017,20,SE,15.65,NA,NA
46219,2015,4,10,18,1,70,72,71,63,0,26,1016,20,NW,1.79,NA,NA
46220,2015,4,10,19,1,88,70,66,78,0,27,1016,19,SE,3.13,NA,NA
46221,2015,4,10,20,1,149,71,95,91,2,41,1017,15,cv,0.89,NA,NA
46222,2015,4,10,21,1,105,109,111,101,3,47,1018,14,SE,0.89,0,0
46223,2015,4,10,22,1,64,64,66,57,5,58,1018,13,SE,1.78,0,0
46224,2015,4,10,23,1,67,80,76,66,3,41,1018,16,SE,4.91,NA,NA
46225,2015,4,11,0,1,105,143,119,116,7,58,1018,15,SE,6.7,0,0
46226,2015,4,11,1,1,189,240,216,227,9,71,1019,14,NE,1.79,NA,NA
46227,2015,4,11,2,1,264,276,274,255,9,81,1019,12,SE,4.02,NA,NA
46228,2015,4,11,3,1,257,265,258,250,9,81,1018,12,SE,8.04,NA,NA
46229,2015,4,11,4,1,249,256,250,245,9,81,1019,12,NW,3.13,0,0
46230,2015,4,11,5,1,246,253,244,240,8,81,1019,11,SE,1.79,NA,NA
46231,2015,4,11,6,1,243,252,244,237,8,81,1019,11,SE,3.58,0,0
46232,2015,4,11,7,1,234,237,234,219,8,81,1020,11,SE,7.6,NA,NA
46233,2015,4,11,8,1,215,210,206,199,8,76,1020,12,SE,11.62,0,0
46234,2015,4,11,9,1,187,183,176,169,8,67,1020,14,SE,15.64,0,0
46235,2015,4,11,10,1,162,164,169,150,9,67,1021,15,SE,19.66,0,0
46236,2015,4,11,11,1,137,138,135,125,8,55,1020,17,SE,23.68,0,0
46237,2015,4,11,12,1,139,145,147,136,7,51,1020,17,SE,27.7,0,0
46238,2015,4,11,13,1,124,121,126,108,7,48,1019,18,SE,33.51,0,0
46239,2015,4,11,14,1,94,98,95,93,7,45,1018,19,SE,38.43,0,0
46240,2015,4,11,15,1,90,95,101,86,5,39,1018,19,SE,43.35,0,0
46241,2015,4,11,16,1,96,103,102,87,7,48,1018,18,SE,47.37,0,0
46242,2015,4,11,17,1,99,110,108,101,7,48,1019,18,SE,52.29,0.3,0.3
46243,2015,4,11,18,1,132,143,138,145,7,55,1019,16,SE,57.21,0,0
46244,2015,4,11,19,1,151,NA,145,149,6,58,1020,14,SE,62.13,0,0
46245,2015,4,11,20,1,132,NA,131,118,6,62,1020,13,SE,66.15,0,0
46246,2015,4,11,21,1,89,100,88,102,7,66,1021,13,SE,70.17,1.9,1.9
46247,2015,4,11,22,1,20,31,27,33,9,87,1024,11,NW,4.92,9.3,11.2
46248,2015,4,11,23,1,15,17,15,16,7,87,1025,9,NW,9.84,3.1,14.3
46249,2015,4,12,0,1,14,9,11,11,7,93,1022,8,SE,3.13,0,0
46250,2015,4,12,1,1,14,13,12,10,7,93,1022,8,cv,0.89,0,0
46251,2015,4,12,2,1,23,21,26,26,6,81,1022,9,cv,1.34,0,0
46252,2015,4,12,3,1,11,11,16,23,2,61,1021,9,NW,5.81,0.1,0.1
46253,2015,4,12,4,1,7,12,10,20,-2,45,1021,9,NW,13.86,0,0
46254,2015,4,12,5,1,10,8,11,18,-3,45,1021,8,NW,22.8,0,0
46255,2015,4,12,6,1,7,8,11,21,-5,39,1022,8,NW,31.74,0,0
46256,2015,4,12,7,1,8,10,5,16,-6,36,1023,8,NW,39.79,0,0
46257,2015,4,12,8,1,11,10,14,21,-6,36,1023,8,NW,49.62,0,0
46258,2015,4,12,9,1,9,10,9,19,-6,34,1024,9,NW,58.56,0,0
46259,2015,4,12,10,1,16,17,24,11,-4,34,1025,11,NW,66.61,0,0
46260,2015,4,12,11,1,4,15,15,11,-3,39,1025,10,NE,8.05,0,0
46261,2015,4,12,12,1,20,16,18,15,-1,46,1026,10,NE,16.1,0,0
46262,2015,4,12,13,1,13,17,19,21,-2,49,1026,8,NE,25.93,0,0
46263,2015,4,12,14,1,13,NA,19,28,-2,49,1027,8,NE,35.76,0,0
46264,2015,4,12,15,1,17,19,18,24,-4,42,1027,8,NE,46.94,0,0
46265,2015,4,12,16,1,10,14,19,19,-3,48,1028,7,NE,56.77,0,0
46266,2015,4,12,17,1,11,21,19,20,-4,45,1028,7,NE,64.82,0,0
46267,2015,4,12,18,1,16,15,12,15,-3,48,1029,7,NE,71.97,0,0
46268,2015,4,12,19,1,18,16,12,17,-4,48,1029,6,NE,79.12,0,0
46269,2015,4,12,20,1,10,16,13,11,-4,48,1030,6,NE,87.17,0,0
46270,2015,4,12,21,1,12,15,12,10,-3,56,1031,5,NW,9.83,0,0
46271,2015,4,12,22,1,14,11,16,15,-3,56,1031,5,NE,7.15,0,0
46272,2015,4,12,23,1,15,15,10,17,-3,56,1030,5,NW,4.92,0,0
46273,2015,4,13,0,1,14,10,13,16,-4,48,1031,6,NE,7.15,0,0
46274,2015,4,13,1,1,12,15,15,12,-4,48,1030,6,NE,12.96,0,0
46275,2015,4,13,2,1,13,14,17,14,-3,52,1030,6,NE,20.11,0,0
46276,2015,4,13,3,1,12,17,19,17,-3,52,1030,6,NW,7.15,0.2,0.2
46277,2015,4,13,4,1,18,15,13,20,-3,52,1029,6,NW,12.96,0,0
46278,2015,4,13,5,1,15,17,17,25,-3,52,1029,6,NW,17.88,0,0
46279,2015,4,13,6,1,16,16,17,13,-2,60,1029,5,NW,22.8,0,0
46280,2015,4,13,7,1,22,17,17,28,-3,48,1029,7,NW,28.61,0,0
46281,2015,4,13,8,1,16,22,19,29,-3,42,1029,9,NW,34.42,0.1,0.1
46282,2015,4,13,9,1,22,20,18,35,-2,40,1029,11,NW,41.57,0,0
46283,2015,4,13,10,1,22,28,16,35,-2,37,1028,12,NW,46.49,0,0
46284,2015,4,13,11,1,31,29,11,40,-1,35,1027,14,NW,50.51,0,0
46285,2015,4,13,12,1,31,31,20,43,0,35,1026,15,NW,53.64,0,0
46286,2015,4,13,13,1,32,38,55,46,1,33,1025,17,NW,56.77,0,0
46287,2015,4,13,14,1,33,37,36,38,-1,27,1023,18,cv,1.79,0,0
46288,2015,4,13,15,1,35,33,46,46,-1,27,1021,18,cv,3.58,0,0
46289,2015,4,13,16,1,38,36,35,50,-2,24,1020,19,SE,1.79,0,0
46290,2015,4,13,17,1,41,41,37,50,-2,24,1019,19,SE,6.71,0,0
46291,2015,4,13,18,1,37,46,42,46,-1,27,1018,18,SE,11.63,0,0
46292,2015,4,13,19,1,47,44,46,52,1,36,1018,16,SE,16.55,0,0
46293,2015,4,13,20,1,51,49,48,52,2,41,1018,15,SE,19.68,0,0
46294,2015,4,13,21,1,55,55,56,53,3,47,1017,14,SE,24.6,0,0
46295,2015,4,13,22,1,61,58,59,63,3,47,1016,14,SE,27.73,0,0
46296,2015,4,13,23,1,66,64,64,60,3,47,1016,14,SE,29.52,0,0
46297,2015,4,14,0,1,65,67,66,66,5,75,1015,9,SE,30.41,0,0
46298,2015,4,14,1,1,67,73,70,71,4,81,1014,7,SE,31.3,0,0
46299,2015,4,14,2,1,74,87,67,79,4,86,1013,6,cv,0.45,0,0
46300,2015,4,14,3,1,72,92,71,72,4,93,1013,5,cv,1.34,0,0
46301,2015,4,14,4,1,85,103,72,83,3,86,1012,5,cv,2.23,0,0
46302,2015,4,14,5,1,82,99,78,97,3,93,1011,4,NW,3.13,0,0
46303,2015,4,14,6,1,87,103,83,93,2,86,1011,4,NW,6.26,0,0
46304,2015,4,14,7,1,64,80,70,69,4,70,1012,9,NW,9.39,0,0
46305,2015,4,14,8,1,58,65,66,77,3,54,1011,12,NW,12.52,0,0
46306,2015,4,14,9,1,54,71,46,69,2,41,1011,15,NE,1.79,0,0
46307,2015,4,14,10,1,49,62,64,49,1,29,1010,19,NW,1.79,0,0
46308,2015,4,14,11,1,53,54,89,45,0,24,1009,21,NW,3.58,0,0
46309,2015,4,14,12,1,59,57,65,53,-1,19,1008,24,cv,1.79,0,0
46310,2015,4,14,13,1,66,66,73,64,-3,15,1007,25,SE,3.13,0,0
46311,2015,4,14,14,1,53,74,40,49,-5,12,1005,26,cv,3.13,0,0
46312,2015,4,14,15,1,49,58,56,45,-2,15,1004,26,SE,4.02,0,0
46313,2015,4,14,16,1,49,52,65,53,-2,15,1003,26,SE,11.17,0,0
46314,2015,4,14,17,1,55,54,66,50,1,20,1003,25,SE,16.98,0,0
46315,2015,4,14,18,1,58,53,67,52,2,25,1002,23,SE,21.9,0,0
46316,2015,4,14,19,1,46,49,48,50,1,24,1003,22,SE,26.82,0,0
46317,2015,4,14,20,1,51,53,58,78,0,27,1003,19,SE,29.95,0,0
46318,2015,4,14,21,1,53,50,54,63,1,31,1003,18,SE,30.84,0,0
46319,2015,4,14,22,1,58,53,58,62,4,44,1003,16,cv,0.89,0,0
46320,2015,4,14,23,1,61,61,62,58,4,47,1002,15,cv,1.78,0,0
46321,2015,4,15,0,1,66,76,70,62,3,47,1002,14,SE,1.79,0,0
46322,2015,4,15,1,1,70,100,67,72,5,58,1002,13,cv,0.89,0,0
46323,2015,4,15,2,1,72,102,76,92,3,57,1001,11,NE,0.89,0,0
46324,2015,4,15,3,1,76,106,71,96,3,57,1001,11,cv,0.89,0,0
46325,2015,4,15,4,1,88,122,84,99,5,71,1000,10,cv,1.78,0,0
46326,2015,4,15,5,1,89,125,95,102,4,75,1000,8,cv,2.23,0,0
46327,2015,4,15,6,1,92,128,100,102,5,81,1000,8,cv,3.12,0,0
46328,2015,4,15,7,1,101,135,117,127,7,76,1000,11,NE,0.89,0,0
46329,2015,4,15,8,1,119,146,125,144,6,58,1000,14,cv,0.89,0,0
46330,2015,4,15,9,1,120,160,148,128,7,51,1000,17,cv,1.78,0,0
46331,2015,4,15,10,1,134,164,245,143,6,42,1000,19,cv,2.67,0,0
46332,2015,4,15,11,1,NA,148,212,140,6,42,999,19,SE,1.79,0,0
46333,2015,4,15,12,1,NA,158,146,143,7,42,998,20,SE,4.92,0,0
46334,2015,4,15,13,1,NA,156,155,142,7,37,997,22,SE,8.05,0,0
46335,2015,4,15,14,1,112,143,NA,132,7,35,996,23,cv,1.79,0,0
46336,2015,4,15,15,1,140,147,84,135,7,35,995,23,SE,1.79,0,0
46337,2015,4,15,16,1,139,149,142,139,7,33,994,24,cv,1.79,0,0
46338,2015,4,15,17,1,139,151,138,165,9,40,994,23,SE,3.13,0,0
46339,2015,4,15,18,1,284,390,277,328,3,25,997,24,NW,8.94,0,0
46340,2015,4,15,19,1,126,143,111,722,1,26,1000,21,NW,22.8,0,0
46341,2015,4,15,20,1,75,100,78,161,0,27,1003,19,NW,35.76,0,0
46342,2015,4,15,21,1,78,NA,74,134,-3,22,1004,19,NW,45.59,0,0
46343,2015,4,15,22,1,84,121,78,130,-4,22,1005,18,NW,57.66,0,0
46344,2015,4,15,23,1,81,121,78,128,-6,20,1006,17,NW,69.73,0,0
46345,2015,4,16,0,1,77,127,78,128,-12,12,1007,17,NW,78.67,0,0
46346,2015,4,16,1,1,57,94,58,101,-17,8,1009,16,NW,92.53,NA,NA
46347,2015,4,16,2,1,39,58,36,74,-17,9,1010,15,NW,105.49,NA,NA
46348,2015,4,16,3,1,27,38,30,59,-16,11,1011,14,NW,115.32,NA,NA
46349,2015,4,16,4,1,17,28,20,44,-14,13,1011,13,NW,123.37,NA,NA
46350,2015,4,16,5,1,11,21,15,37,-13,16,1012,12,NW,128.29,NA,NA
46351,2015,4,16,6,1,10,11,10,35,-14,14,1013,12,NW,137.23,NA,NA
46352,2015,4,16,7,1,5,12,8,31,-12,16,1014,13,NW,146.17,NA,NA
46353,2015,4,16,8,1,13,15,7,32,-11,15,1014,15,NW,154.22,0,0
46354,2015,4,16,9,1,10,17,7,28,-11,14,1014,16,NW,162.27,0,0
46355,2015,4,16,10,1,6,15,12,NA,-13,11,1014,17,NW,174.34,0,0
46356,2015,4,16,11,1,10,8,6,7,-11,12,1014,18,NW,185.52,0,0
46357,2015,4,16,12,1,12,19,15,7,-12,11,1013,19,NW,193.57,0,0
46358,2015,4,16,13,1,7,6,3,8,-9,13,1012,20,NW,198.49,0,0
46359,2015,4,16,14,1,10,11,225,3,-11,11,1011,20,NW,204.3,0,0
46360,2015,4,16,15,1,14,18,NA,1,-12,10,1010,20,NW,209.22,0,0
46361,2015,4,16,16,1,15,13,NA,12,-13,9,1009,21,NW,218.16,0,0
46362,2015,4,16,17,1,20,20,NA,16,-13,9,1009,21,NW,223.97,0,0
46363,2015,4,16,18,1,22,23,NA,18,-10,13,1008,19,SE,8.94,0,0
46364,2015,4,16,19,1,36,37,NA,32,-7,17,1009,18,SE,14.75,0,0
46365,2015,4,16,20,1,32,45,NA,34,-6,20,1009,17,SE,22.8,0,0
46366,2015,4,16,21,1,41,40,NA,44,-7,18,1010,17,SE,29.95,0,0
46367,2015,4,16,22,1,42,51,NA,43,-5,21,1010,17,SE,35.76,0,0
46368,2015,4,16,23,1,47,61,NA,43,-5,23,1010,16,SE,42.91,0,0
46369,2015,4,17,0,1,53,62,NA,45,-5,23,1010,16,SE,50.06,0,0
46370,2015,4,17,1,1,50,54,NA,45,-4,26,1010,15,SE,54.08,0,0
46371,2015,4,17,2,1,45,60,NA,50,-5,26,1009,14,SE,59,0,0
46372,2015,4,17,3,1,47,62,NA,51,-4,30,1009,13,SE,60.79,0,0
46373,2015,4,17,4,1,45,63,NA,42,-2,49,1009,8,cv,0.45,0,0
46374,2015,4,17,5,1,43,84,NA,53,-1,60,1009,6,cv,1.34,0,0
46375,2015,4,17,6,1,113,58,NA,60,0,60,1009,7,cv,2.23,0,0
46376,2015,4,17,7,1,240,83,NA,62,2,70,1009,7,cv,3.12,0,0
46377,2015,4,17,8,1,NA,NA,56,61,0,43,1009,12,cv,4.01,0,0
46378,2015,4,17,9,1,69,NA,72,79,1,38,1010,15,cv,4.9,0,0
46379,2015,4,17,10,1,70,108,81,76,1,31,1010,18,cv,5.79,0,0
46380,2015,4,17,11,1,82,110,78,77,2,32,1010,19,SE,1.79,0,0
46381,2015,4,17,12,1,76,98,72,67,-1,21,1008,22,SE,5.81,0,0
46382,2015,4,17,13,1,81,80,74,71,-1,20,1008,23,SE,10.73,0,0
46383,2015,4,17,14,1,76,78,69,63,0,19,1007,25,SE,15.65,0,0
46384,2015,4,17,15,1,70,79,72,62,-1,16,1006,26,SE,20.57,0,0
46385,2015,4,17,16,1,79,79,60,86,-3,14,1006,26,SE,26.38,0,0
46386,2015,4,17,17,1,77,78,64,108,-2,16,1006,25,SE,32.19,0,0
46387,2015,4,17,18,1,84,77,72,105,2,25,1006,23,SE,37.11,0,0
46388,2015,4,17,19,1,111,119,106,130,2,28,1007,21,SE,40.24,0,0
46389,2015,4,17,20,1,119,137,120,139,3,30,1008,21,SE,42.03,0,0
46390,2015,4,17,21,1,460,141,112,139,4,39,1009,18,cv,0.89,0,0
46391,2015,4,17,22,1,196,148,146,108,6,48,1009,17,SE,0.89,0,0
46392,2015,4,17,23,1,110,166,253,130,5,47,1010,16,cv,0.89,0,0
46393,2015,4,18,0,1,118,154,121,129,5,47,1010,16,cv,1.78,0,0
46394,2015,4,18,1,1,116,149,122,121,5,47,1010,16,SE,1.79,0,0
46395,2015,4,18,2,1,134,135,120,119,5,47,1010,16,SE,3.58,0,0
46396,2015,4,18,3,1,130,131,116,118,6,54,1010,15,cv,0.89,0,0
46397,2015,4,18,4,1,121,146,115,122,6,58,1010,14,NE,0.89,0,0
46398,2015,4,18,5,1,126,149,116,126,6,58,1010,14,SE,0.89,0,0
46399,2015,4,18,6,1,132,161,139,144,6,58,1010,14,cv,0.89,0,0
46400,2015,4,18,7,1,141,171,148,153,7,58,1011,15,cv,1.78,0,0
46401,2015,4,18,8,1,159,188,153,164,8,62,1011,15,SE,1.79,0,0
46402,2015,4,18,9,1,168,182,160,161,7,55,1011,16,NE,1.79,0,0
46403,2015,4,18,10,1,178,196,171,171,8,51,1012,18,cv,0.89,0,0
46404,2015,4,18,11,1,176,192,181,175,10,52,1011,20,SE,1.79,0,0
46405,2015,4,18,12,1,167,187,165,161,10,49,1011,21,NE,1.79,0,0
46406,2015,4,18,13,1,173,183,168,152,10,49,1011,21,cv,0.89,0,0
46407,2015,4,18,14,1,179,190,172,173,11,49,1010,22,SE,1.79,0,0
46408,2015,4,18,15,1,187,199,175,196,11,52,1010,21,SE,3.58,0,0
46409,2015,4,18,16,1,190,191,175,180,10,49,1009,21,SE,5.37,0,0
46410,2015,4,18,17,1,175,179,158,162,10,49,1009,21,SE,8.5,0,0
46411,2015,4,18,18,1,174,183,162,172,10,52,1010,20,SE,9.39,0,0
46412,2015,4,18,19,1,NA,133,109,89,10,55,1010,19,cv,0.89,0,0
46413,2015,4,18,20,1,NA,45,36,44,11,59,1011,19,SE,3.13,0,0
46414,2015,4,18,21,1,75,52,70,61,7,45,1012,19,cv,1.79,0,0
46415,2015,4,18,22,1,131,108,113,122,7,48,1012,18,SE,1.79,0,0
46416,2015,4,18,23,1,121,114,104,109,8,51,1012,18,SE,5.81,0,0
46417,2015,4,19,0,1,114,102,99,109,11,67,1012,17,SE,8.94,0,0
46418,2015,4,19,1,1,114,96,104,103,11,76,1012,15,SE,10.73,0,0
46419,2015,4,19,2,1,100,103,91,106,11,76,1013,15,NW,1.79,0,0
46420,2015,4,19,3,1,NA,99,81,81,10,76,1012,14,NW,3.58,0,0
46421,2015,4,19,4,1,50,59,71,45,10,81,1012,13,NW,5.37,0,0
46422,2015,4,19,5,1,49,68,72,57,9,76,1013,13,NW,7.16,0,0
46423,2015,4,19,6,1,55,57,81,44,8,76,1014,12,NW,10.29,0,0
46424,2015,4,19,7,1,41,46,94,30,4,47,1014,15,NW,13.42,0,0
46425,2015,4,19,8,1,82,37,88,28,-2,27,1015,17,NE,5.81,0,0
46426,2015,4,19,9,1,66,28,70,48,-4,22,1016,18,NE,10.73,0,0
46427,2015,4,19,10,1,63,39,28,42,-5,19,1016,19,NW,5.81,0,0
46428,2015,4,19,11,1,55,46,24,27,-9,14,1016,19,NW,12.96,0,0
46429,2015,4,19,12,1,50,28,10,28,-9,13,1015,20,NE,5.81,0,0
46430,2015,4,19,13,1,47,30,39,35,-8,14,1015,20,NE,10.73,0,0
46431,2015,4,19,14,1,46,56,25,35,-12,9,1014,21,NE,14.75,0,0
46432,2015,4,19,15,1,42,60,18,38,-11,10,1013,22,NW,1.79,0,0
46433,2015,4,19,16,1,40,31,22,35,-9,11,1013,22,cv,0.89,0,0
46434,2015,4,19,17,1,80,24,35,61,-9,11,1013,22,cv,2.68,0,0
46435,2015,4,19,18,1,107,104,94,96,-12,9,1013,21,SE,1.79,0,0
46436,2015,4,19,19,1,93,91,106,87,7,48,1014,18,SE,7.6,0,0
46437,2015,4,19,20,1,90,81,96,87,7,55,1015,16,SE,11.62,0,0
46438,2015,4,19,21,1,86,79,87,79,7,62,1016,14,SE,14.75,0,0
46439,2015,4,19,22,1,85,81,81,77,7,66,1016,13,SE,17.88,0,0
46440,2015,4,19,23,1,84,94,75,87,6,66,1016,12,SE,19.67,0,0
46441,2015,4,20,0,1,88,83,79,87,7,76,1017,11,cv,0.89,0,0
46442,2015,4,20,1,1,83,91,87,92,7,87,1017,9,SE,0.89,0,0
46443,2015,4,20,2,1,84,91,79,88,7,93,1016,8,NE,0.89,0,0
46444,2015,4,20,3,1,83,100,87,90,6,87,1016,8,SE,0.89,0,0
46445,2015,4,20,4,1,80,105,81,97,6,87,1016,8,cv,0.45,0,0
46446,2015,4,20,5,1,89,110,88,96,6,93,1016,7,cv,1.34,0,0
46447,2015,4,20,6,1,99,124,87,109,6,93,1016,7,NW,0.89,0,0
46448,2015,4,20,7,1,98,118,102,95,8,87,1017,10,NE,0.89,0,0
46449,2015,4,20,8,1,87,98,103,71,5,54,1017,14,cv,0.89,0,0
46450,2015,4,20,9,1,52,79,70,52,1,33,1017,17,cv,1.78,0,0
46451,2015,4,20,10,1,37,6,40,30,-2,24,1017,19,NW,1.79,0,0
46452,2015,4,20,11,1,40,27,38,26,-10,12,1016,20,cv,3.13,0,0
46453,2015,4,20,12,1,45,36,36,41,-5,15,1015,22,cv,7.15,0,0
46454,2015,4,20,13,1,30,39,28,26,-6,14,1013,22,SE,4.02,0,0
46455,2015,4,20,14,1,36,37,51,44,-8,12,1013,22,SE,8.94,0,0
46456,2015,4,20,15,1,40,40,38,42,-7,12,1011,23,SE,16.09,0,0
46457,2015,4,20,16,1,58,54,59,61,-5,15,1011,23,SE,24.14,0,0
46458,2015,4,20,17,1,65,67,66,57,-1,21,1010,22,SE,32.19,0,0
46459,2015,4,20,18,1,79,72,73,75,-2,21,1010,21,SE,38,NA,NA
46460,2015,4,20,19,1,116,107,113,116,0,27,1011,19,SE,42.92,NA,NA
46461,2015,4,20,20,1,141,144,135,137,4,37,1011,19,SE,47.84,NA,NA
46462,2015,4,20,21,1,96,115,106,96,7,48,1012,18,SE,51.86,NA,NA
46463,2015,4,20,22,1,87,91,86,87,6,45,1012,18,SE,57.67,NA,NA
46464,2015,4,20,23,1,79,82,79,78,6,48,1011,17,SE,63.48,NA,NA
46465,2015,4,21,0,1,65,68,65,62,5,45,1011,17,SE,68.4,NA,NA
46466,2015,4,21,1,1,57,58,52,53,4,44,1011,16,SE,72.42,NA,NA
46467,2015,4,21,2,1,57,61,57,53,4,47,1010,15,SE,75.55,NA,NA
46468,2015,4,21,3,1,58,61,55,56,4,61,1010,11,cv,0.89,NA,NA
46469,2015,4,21,4,1,63,83,55,61,4,75,1010,8,NW,1.79,NA,NA
46470,2015,4,21,5,1,62,75,60,66,4,75,1009,8,cv,0.89,NA,NA
46471,2015,4,21,6,1,64,106,68,96,5,81,1010,8,cv,1.78,NA,NA
46472,2015,4,21,7,1,106,112,95,101,6,66,1010,12,cv,2.67,NA,NA
46473,2015,4,21,8,1,117,110,113,110,7,58,1010,15,cv,3.56,NA,NA
46474,2015,4,21,9,1,118,134,124,107,6,48,1010,17,cv,4.45,NA,NA
46475,2015,4,21,10,1,123,124,122,113,6,39,1010,20,cv,5.34,NA,NA
46476,2015,4,21,11,1,115,126,119,96,5,31,1009,23,SE,3.13,NA,NA
46477,2015,4,21,12,1,81,76,78,96,4,24,1007,26,SE,8.05,NA,NA
46478,2015,4,21,13,1,45,38,49,57,0,17,1006,27,SE,13.86,NA,NA
46479,2015,4,21,14,1,39,31,43,44,-1,15,1006,27,SE,17.88,NA,NA
46480,2015,4,21,15,1,49,45,35,46,1,22,1007,24,NE,4.92,NA,NA
46481,2015,4,21,16,1,72,54,74,69,-1,17,1007,25,NE,8.05,NA,NA
46482,2015,4,21,17,1,37,26,29,37,-4,13,1008,26,NE,12.97,NA,NA
46483,2015,4,21,18,1,24,17,26,18,-6,12,1009,25,NW,7.15,NA,NA
46484,2015,4,21,19,1,27,14,22,27,-5,15,1011,22,NW,15.2,NA,NA
46485,2015,4,21,20,1,24,19,13,22,-5,18,1013,20,NW,22.35,NA,NA
46486,2015,4,21,21,1,17,28,23,25,-2,27,1014,17,NW,26.37,NA,NA
46487,2015,4,21,22,1,23,48,18,26,-2,30,1016,15,NW,29.5,NA,NA
46488,2015,4,21,23,1,28,49,22,35,-1,33,1017,15,SE,0.89,NA,NA
46489,2015,4,22,0,1,32,53,24,48,0,46,1018,11,NW,0.89,NA,NA
46490,2015,4,22,1,1,61,65,61,59,2,41,1018,15,SE,4.02,NA,NA
46491,2015,4,22,2,1,61,74,60,58,2,50,1018,12,SE,5.81,NA,NA
46492,2015,4,22,3,1,59,79,64,67,4,61,1018,11,SE,6.7,NA,NA
46493,2015,4,22,4,1,66,82,66,66,4,70,1018,9,cv,0.89,NA,NA
46494,2015,4,22,5,1,65,91,65,74,4,70,1018,9,cv,1.78,NA,NA
46495,2015,4,22,6,1,59,112,67,84,4,81,1019,7,cv,2.23,NA,NA
46496,2015,4,22,7,1,67,122,81,84,5,62,1019,12,NE,1.79,NA,NA
46497,2015,4,22,8,1,53,134,104,91,6,51,1020,16,cv,0.89,NA,NA
46498,2015,4,22,9,1,47,75,71,52,5,42,1020,18,cv,1.78,NA,NA
46499,2015,4,22,10,1,36,41,54,41,4,32,1019,21,cv,2.67,NA,NA
46500,2015,4,22,11,1,32,38,37,45,-2,17,1018,24,SE,4.92,NA,NA
46501,2015,4,22,12,1,26,40,33,39,-3,15,1017,25,SE,10.73,NA,NA
46502,2015,4,22,13,1,33,40,41,43,-3,14,1016,26,SE,15.65,NA,NA
46503,2015,4,22,14,1,44,37,42,40,1,19,1015,26,SE,20.57,NA,NA
46504,2015,4,22,15,1,44,43,44,38,1,19,1014,26,SE,27.72,NA,NA
46505,2015,4,22,16,1,40,41,39,38,1,19,1014,26,SE,33.53,NA,NA
46506,2015,4,22,17,1,45,46,39,42,0,19,1014,25,SE,40.68,NA,NA
46507,2015,4,22,18,1,49,49,44,45,1,22,1013,24,SE,47.83,NA,NA
46508,2015,4,22,19,1,44,44,42,46,2,25,1013,23,SE,53.64,NA,NA
46509,2015,4,22,20,1,39,38,41,40,2,28,1014,21,SE,58.56,NA,NA
46510,2015,4,22,21,1,47,46,43,47,2,28,1014,21,SE,63.48,NA,NA
46511,2015,4,22,22,1,44,45,48,50,3,34,1014,19,SE,67.5,NA,NA
46512,2015,4,22,23,1,49,53,51,52,4,37,1014,19,SE,70.63,NA,NA
46513,2015,4,23,0,1,50,51,53,54,4,39,1013,18,SE,73.76,NA,NA
46514,2015,4,23,1,1,58,62,55,58,5,45,1013,17,SE,76.89,NA,NA
46515,2015,4,23,2,1,63,74,60,63,5,58,1013,13,NE,1.79,NA,NA
46516,2015,4,23,3,1,69,80,72,68,5,54,1012,14,SE,1.79,NA,NA
46517,2015,4,23,4,1,69,79,75,72,5,54,1012,14,cv,0.89,NA,NA
46518,2015,4,23,5,1,70,92,66,65,5,62,1012,12,cv,1.78,NA,NA
46519,2015,4,23,6,1,74,86,80,80,6,62,1013,13,cv,2.67,NA,NA
46520,2015,4,23,7,1,86,107,102,92,7,62,1013,14,NW,1.79,NA,NA
46521,2015,4,23,8,1,103,111,108,99,7,55,1014,16,NE,3.13,NA,NA
