No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
44480,2015,1,28,7,4,53,48,53,12.7,81,1009.8,16,SE,9.4,0,0
44481,2015,1,28,8,4,49,41,49,12.9,82,1010.5,16,SE,11.1,0,0
44482,2015,1,28,9,4,55,41,55,12.9,78,1011,16.8,SE,12.8,0,0
44483,2015,1,28,10,4,56,46,56,12.8,75,1011.3,17.3,SE,14.9,0,0
44484,2015,1,28,11,4,62,50,62,12.3,67,1010.9,18.6,SE,17.3,0,0
44485,2015,1,28,12,4,65,51,65,12.3,66,1010.2,18.8,NE,2.3,0,0
44486,2015,1,28,13,4,66,55,66,11.8,61,1009.2,19.6,SE,1.2,0,0
44487,2015,1,28,14,4,69,62,69,11.8,59,1008.1,20.1,SW,1.3,0,0
44488,2015,1,28,15,4,57,54,57,12,62,1007.6,19.5,SE,1.7,0,0
44489,2015,1,28,16,4,51,50,51,12.4,65,1007.6,19.2,SE,3.5,0,0
44490,2015,1,28,17,4,52,49,52,12.2,64,1007.9,19.2,SE,5.4,0,0
44491,2015,1,28,18,4,60,50,60,12.3,67,1008.1,18.6,SE,7.1,0,0
44492,2015,1,28,19,4,53,60,53,12.5,69,1008.7,18.3,SE,9.4,0,0
44493,2015,1,28,20,4,45,53,45,12,70,1009.6,17.6,SE,10.5,0,0
44494,2015,1,28,21,4,48,46,48,11.1,69,1010.4,16.9,SE,13.1,0,0
44495,2015,1,28,22,4,50,40,50,11,70,1010.9,16.5,SE,16,0,0
44496,2015,1,28,23,4,59,48,59,10.8,71,1011.1,16.1,SE,19,0,0
44497,2015,1,29,0,4,56,51,56,11.1,75,1011,15.6,SE,20.5,0,0
44498,2015,1,29,1,4,51,49,51,11,75,1010.9,15.5,SE,22.3,0,0
44499,2015,1,29,2,4,48,52,48,10.8,75,1010.5,15.2,SE,24.6,0,0
44500,2015,1,29,3,4,47,53,47,10.8,76,1010.2,15,SE,26,0,0
44501,2015,1,29,4,4,45,44,45,10.9,79,1010.4,14.5,NE,1.6,0,0
44502,2015,1,29,5,4,41,41,41,10.9,83,1010.4,13.8,SE,1.7,0,0
44503,2015,1,29,6,4,48,36,48,10.8,81,1010.8,14.1,NE,2,0,0
44504,2015,1,29,7,4,61,45,61,10.8,81,1011.3,14.1,NE,3.3,0,0
44505,2015,1,29,8,4,66,55,66,11,80,1011.8,14.4,NE,4.6,0,0
44506,2015,1,29,9,4,68,58,68,10.7,74,1012.2,15.3,NE,6.7,0,0
44507,2015,1,29,10,4,65,60,65,10.6,67,1012.6,16.8,NE,7.9,0,0
44508,2015,1,29,11,4,69,62,69,10.7,62,1012.7,18.1,NE,9.4,0,0
44509,2015,1,29,12,4,57,65,57,10.4,57,1012.1,19.2,NE,10.2,0,0
44510,2015,1,29,13,4,54,58,54,10.1,52,1011.2,20.3,SW,1.3,0,0
44511,2015,1,29,14,4,67,63,67,10.2,50,1010.1,21.1,SW,3.2,0,0
44512,2015,1,29,15,4,73,57,73,10.2,49,1009.6,21.4,SW,4.9,0,0
44513,2015,1,29,16,4,77,70,77,10.1,46,1009.2,22.3,SW,6.5,0,0
44514,2015,1,29,17,4,90,76,90,9.8,48,1009.4,21.3,SW,7.9,0,0
44515,2015,1,29,18,4,97,84,97,12,64,1010,19,NW,2.1,0,0
44516,2015,1,29,19,4,111,89,111,13.2,78,1010.3,17.1,NW,3.7,0,0
44517,2015,1,29,20,4,97,102,97,12.9,84,1010.8,15.6,NW,5.2,0,0
44518,2015,1,29,21,4,102,105,102,12.7,88,1011.1,14.7,NW,7.8,0,0
44519,2015,1,29,22,4,76,82,76,12.5,82,1011.4,15.6,NW,10.1,0,0
44520,2015,1,29,23,4,78,72,78,11.8,80,1011.7,15.3,NW,14.2,0,0
44521,2015,1,30,0,4,74,64,74,10.9,80,1011.7,14.3,NW,18.7,0,0
44522,2015,1,30,1,4,62,59,62,10,80,1011.5,13.4,NE,5.8,0,0
44523,2015,1,30,2,4,51,49,51,9,79,1011.4,12.6,NE,11.1,0,0
44524,2015,1,30,3,4,41,41,41,8.4,80,1011.2,11.8,NE,16.7,0,0
44525,2015,1,30,4,4,36,35,36,7.7,78,1011.4,11.4,NE,22.9,0,0
44526,2015,1,30,5,4,36,27,36,7.4,78,1012.1,11.1,NW,4.7,0,0
44527,2015,1,30,6,4,34,30,34,6.7,76,1013,10.8,NW,9.8,0,0
44528,2015,1,30,7,4,31,26,31,6.4,76,1014.1,10.5,NE,3.2,0,0
44529,2015,1,30,8,4,34,26,34,6.3,75,1014.8,10.6,NE,6.8,0,0
44530,2015,1,30,9,4,36,26,36,6.4,72,1015.8,11.3,NW,3.4,0,0
44531,2015,1,30,10,4,35,32,35,6.3,67,1016.7,12.3,NW,6.9,0,0
44532,2015,1,30,11,4,38,31,38,6.7,61,1016.6,14.2,NW,10.5,0,0
44533,2015,1,30,12,4,41,36,41,7.2,57,1016,15.7,NW,14,0,0
44534,2015,1,30,13,4,39,35,39,7.8,56,1014.8,16.6,NE,3.3,0,0
44535,2015,1,30,14,4,40,36,40,6.9,49,1013.8,17.8,NE,6.4,0,0
44536,2015,1,30,15,4,40,40,40,6.7,49,1013.4,17.6,NW,3.7,0,0
44537,2015,1,30,16,4,40,44,40,6.8,50,1013.2,17.4,NW,7.4,0,0
44538,2015,1,30,17,4,37,44,37,6.3,53,1013.2,15.9,NE,4.5,0,0
44539,2015,1,30,18,4,47,42,47,6.7,63,1014.1,13.7,NE,8.7,0,0
44540,2015,1,30,19,4,NA,44,NA,6.7,69,1015,12.3,NW,3.8,0,0
44541,2015,1,30,20,4,NA,43,NA,6.4,72,1015.8,11.3,NW,7.5,0,0
44542,2015,1,30,21,4,NA,41,NA,6.1,73,1016.1,10.8,NW,11.3,0,0
44543,2015,1,30,22,4,46,47,46,5.5,71,1016.1,10.6,NE,5.5,0,0
44544,2015,1,30,23,4,44,44,44,5.2,71,1016.6,10.3,NE,9.9,0,0
44545,2015,1,31,0,4,48,45,48,4.9,72,1016.4,9.7,NW,4.3,0,0
44546,2015,1,31,1,4,43,40,43,4.9,74,1016.5,9.3,NE,4.2,0,0
44547,2015,1,31,2,4,42,39,42,4.5,74,1016.3,8.9,NE,7.7,0,0
44548,2015,1,31,3,4,33,35,33,4.6,77,1016.3,8.4,NW,3.1,0,0
44549,2015,1,31,4,4,34,32,34,4.5,77,1016.4,8.3,NW,6.2,0,0
44550,2015,1,31,5,4,37,32,37,4.5,78,1016.8,8.1,NE,4.2,0,0
44551,2015,1,31,6,4,36,33,36,4.6,77,1017.2,8.4,NW,5,0,0
44552,2015,1,31,7,4,34,35,34,4.6,74,1018.3,9,NW,7.9,0,0
44553,2015,1,31,8,4,33,30,33,5,74,1019.1,9.4,NE,3,0,0
44554,2015,1,31,9,4,32,32,32,5.1,71,1019.8,10.2,NW,2.7,0,0
44555,2015,1,31,10,4,37,38,37,5.4,68,1020.5,11.1,NE,2.6,0,0
44556,2015,1,31,11,4,38,34,38,5.8,66,1020.5,12,NE,5.1,0,0
44557,2015,1,31,12,4,40,37,40,6,63,1019.9,12.9,NE,8.9,0,0
44558,2015,1,31,13,4,43,39,43,6.5,60,1018.9,14.2,NE,10.6,0,0
44559,2015,1,31,14,4,47,40,47,7.2,57,1017.8,15.7,NE,12.9,0,0
44560,2015,1,31,15,4,47,44,47,6.4,56,1017.1,15.1,NW,3.6,0,0
44561,2015,1,31,16,4,43,47,43,6.4,57,1016.8,14.9,NE,3.4,0,0
44562,2015,1,31,17,4,47,49,47,6.6,60,1017,14.3,NE,7.3,0,0
44563,2015,1,31,18,4,52,47,52,6.6,64,1017.3,13.3,NW,3.1,0,0
44564,2015,1,31,19,4,61,51,61,6.2,65,1017.5,12.6,NW,6.4,0,0
44565,2015,1,31,20,4,55,51,55,6.1,66,1017.9,12.3,NW,10.1,0,0
44566,2015,1,31,21,4,58,56,58,6,66,1018.3,12.2,NE,3.3,0,0
44567,2015,1,31,22,4,57,50,57,6.1,68,1018.6,11.9,NW,4.1,0,0
44568,2015,1,31,23,4,57,50,57,5.7,67,1018.9,11.7,NW,7.2,0,0
44569,2015,2,1,0,4,54,48,54,5.5,67,1018.7,11.4,NW,11.9,0,0
44570,2015,2,1,1,4,58,52,58,5.4,68,1018.8,11.1,NW,16,0,0
44571,2015,2,1,2,4,55,47,55,5.4,69,1018.5,10.9,NE,4.3,0,0
44572,2015,2,1,3,4,55,47,55,5.5,70,1018.3,10.8,NW,2.9,0,0
44573,2015,2,1,4,4,56,46,56,5.4,71,1018.1,10.5,NE,3.1,0,0
44574,2015,2,1,5,4,52,48,52,5.5,72,1018.1,10.4,NE,5.3,0,0
44575,2015,2,1,6,4,51,52,51,5.7,73,1018.5,10.4,NE,7.4,0,0
44576,2015,2,1,7,4,45,53,45,5.7,73,1019.1,10.4,NE,10,0,0
44577,2015,2,1,8,4,44,43,44,6.1,72,1020,11,NW,2,0,0
44578,2015,2,1,9,4,38,42,38,5.7,68,1020.8,11.4,NW,5.2,0,0
44579,2015,2,1,10,4,36,36,36,5.9,65,1021.3,12.3,NW,8.5,0,0
44580,2015,2,1,11,4,36,35,36,6,63,1021,12.9,NE,2.7,0,0
44581,2015,2,1,12,4,36,35,36,6.4,61,1020.4,13.8,NE,6.3,0,0
44582,2015,2,1,13,4,46,38,46,6.3,57,1019,14.8,NW,3.6,0,0
44583,2015,2,1,14,4,48,45,48,6.9,53,1017.6,16.6,NE,2.3,0,0
44584,2015,2,1,15,4,52,46,52,6.9,51,1016.7,17.2,NW,1.7,0,0
44585,2015,2,1,16,4,53,48,53,7.3,53,1016.3,17,NW,2.9,0,0
44586,2015,2,1,17,4,49,54,49,7.7,57,1016.3,16.3,NE,2.5,0,0
44587,2015,2,1,18,4,45,49,45,7.6,61,1016.5,15.1,NE,4.6,0,0
44588,2015,2,1,19,4,56,50,56,8.8,78,1016.8,12.6,NW,1.9,0,0
44589,2015,2,1,20,4,65,60,65,8.9,81,1017.5,12.1,NW,3.3,0,0
44590,2015,2,1,21,4,59,67,59,8.2,78,1017.9,12,NW,5.9,0,0
44591,2015,2,1,22,4,48,48,48,6.9,72,1018.2,11.8,NW,8,0,0
44592,2015,2,1,23,4,49,56,49,7.4,81,1018.2,10.6,NW,10.3,0,0
44593,2015,2,2,0,4,54,57,54,7.3,80,1018.2,10.6,NW,12.9,0,0
44594,2015,2,2,1,4,52,48,52,6.9,78,1018.2,10.6,NW,15.6,0,0
44595,2015,2,2,2,4,57,52,57,6.5,77,1018.2,10.4,NW,17.3,0,0
44596,2015,2,2,3,4,58,57,58,6.6,83,1018,9.4,NW,19.5,0,0
44597,2015,2,2,4,4,57,62,57,6.2,83,1017.4,9,NW,22.1,0,0
44598,2015,2,2,5,4,54,55,54,6,84,1017.3,8.6,NW,25.3,0,0
44599,2015,2,2,6,4,55,56,55,5.6,83,1017.8,8.4,NW,27.9,0,0
44600,2015,2,2,7,4,52,58,52,5.7,86,1018.3,7.9,NW,30.5,0,0
44601,2015,2,2,8,4,48,56,48,6.2,84,1018.8,8.8,NE,2.5,0,0
44602,2015,2,2,9,4,51,54,51,6.8,73,1019.3,11.5,NE,5.8,0,0
44603,2015,2,2,10,4,56,51,56,7,64,1019.6,13.7,NW,3.1,0,0
44604,2015,2,2,11,4,56,55,56,7.8,57,1019.2,16.4,NE,3.1,0,0
44605,2015,2,2,12,4,57,54,57,8,53,1018,17.7,NE,5.9,0,0
44606,2015,2,2,13,4,63,61,63,7.6,48,1016.6,18.9,NE,7.2,0,0
44607,2015,2,2,14,4,66,59,66,8.6,47,1015.3,20.3,NE,9.2,0,0
44608,2015,2,2,15,4,64,65,64,8.9,46,1014.4,21,NE,11.2,0,0
44609,2015,2,2,16,4,65,68,65,8.8,43,1014.1,22,SW,1.8,0,0
44610,2015,2,2,17,4,83,74,83,9.2,47,1014.4,21,SW,2.7,0,0
44611,2015,2,2,18,4,87,72,87,9.3,53,1014.9,19.1,NW,1.2,0,0
44612,2015,2,2,19,4,88,79,88,11,73,1015.6,15.9,NW,2.4,0,0
44613,2015,2,2,20,4,110,95,110,10.7,82,1016.3,13.8,NW,4.3,0,0
44614,2015,2,2,21,4,99,97,99,10.7,86,1016.7,13,NW,5.9,0,0
44615,2015,2,2,22,4,101,95,101,10.6,88,1016.8,12.6,NW,7.8,0,0
44616,2015,2,2,23,4,130,96,130,10.6,90,1016.7,12.2,NE,1.1,0,0
44617,2015,2,3,0,4,141,111,141,10.5,91,1016.7,12,NW,1.7,0,0
44618,2015,2,3,1,4,115,122,115,10.8,89,1017.1,12.6,NW,3.3,0,0
44619,2015,2,3,2,4,107,111,107,10.8,87,1017.3,13,NW,5,0,0
44620,2015,2,3,3,4,102,96,102,11,87,1016.9,13.2,NW,6.2,0,0
44621,2015,2,3,4,4,105,90,105,11.4,88,1016.5,13.4,NW,7.5,0,0
44622,2015,2,3,5,4,131,82,131,11.3,87,1016.6,13.5,NW,9.2,0,0
44623,2015,2,3,6,4,117,92,117,11.5,88,1016.8,13.5,NW,10.5,0,0
44624,2015,2,3,7,4,108,97,108,11.5,86,1017,13.8,NW,11.9,0,0
44625,2015,2,3,8,4,95,99,95,11.9,88,1017.7,13.9,NW,13.1,0,0
44626,2015,2,3,9,4,100,91,100,12.5,85,1018.1,15,NW,14.6,0,0
44627,2015,2,3,10,4,100,87,100,10.9,70,1018.3,16.4,NE,1.2,0,0
44628,2015,2,3,11,4,77,94,77,10.3,61,1018.1,18,NE,3.7,0,0
44629,2015,2,3,12,4,81,85,81,11,62,1017.4,18.5,NE,5.5,0,0
44630,2015,2,3,13,4,74,81,74,10.5,56,1016.3,19.5,NE,7.7,0,0
44631,2015,2,3,14,4,95,81,95,10.7,55,1015.2,20.1,NE,10.6,0,0
44632,2015,2,3,15,4,105,86,105,10.4,52,1014.5,20.6,NE,13.1,0,0
44633,2015,2,3,16,4,94,82,94,10.7,51,1014.1,21.3,NW,2,0,0
44634,2015,2,3,17,4,92,83,92,10,52,1014.2,20.2,NW,4.1,0,0
44635,2015,2,3,18,4,89,82,89,10.9,61,1014.7,18.6,NE,2.1,0,0
44636,2015,2,3,19,4,89,89,89,10.6,66,1014.8,17,NW,1.7,0,0
44637,2015,2,3,20,4,108,94,108,10.8,72,1015.4,15.9,NW,3.7,0,0
44638,2015,2,3,21,4,102,95,102,11.3,81,1015.5,14.6,NW,5.9,0,0
44639,2015,2,3,22,4,105,92,105,10.5,77,1015.5,14.5,NW,8.4,0,0
44640,2015,2,3,23,4,118,93,118,9.9,75,1015.9,14.3,NE,3,0,0
44641,2015,2,4,0,4,118,97,118,9.2,73,1015.8,14,NW,4.3,0,0
44642,2015,2,4,1,4,122,96,122,9.1,74,1015.6,13.7,NW,9.2,0,0
44643,2015,2,4,2,4,128,95,128,8.7,73,1015.1,13.5,NW,12.4,0,0
44644,2015,2,4,3,4,113,98,113,8.4,72,1014.9,13.4,NW,17.8,0,0
44645,2015,2,4,4,4,104,89,104,8.1,72,1014.9,13.1,NE,4.3,0,0
44646,2015,2,4,5,4,97,81,97,8,73,1014.9,12.8,NW,4.3,0,0
44647,2015,2,4,6,4,85,77,85,7.8,72,1015.3,12.8,NE,4.7,0,0
44648,2015,2,4,7,4,72,69,72,7.6,72,1015.7,12.6,NE,9.5,0,0
44649,2015,2,4,8,4,63,62,63,7.5,72,1016.5,12.5,NE,13.2,0,0
44650,2015,2,4,9,4,61,62,61,7.5,70,1017.4,12.9,NW,5,0,0
44651,2015,2,4,10,4,62,57,62,7.2,68,1017.8,13,NE,7.5,0,0
44652,2015,2,4,11,4,53,54,53,7,70,1017.6,12.4,NE,14.5,0,0
44653,2015,2,4,12,4,52,55,52,7.6,72,1017.3,12.6,NE,20.7,0,0
44654,2015,2,4,13,4,41,47,41,7.6,69,1016.5,13.2,NW,4.1,0,0
44655,2015,2,4,14,4,30,39,30,7.5,73,1015.9,12.2,NE,5.1,0,0
44656,2015,2,4,15,4,25,27,25,6.9,68,1015.1,12.7,NE,11,0,0
44657,2015,2,4,16,4,32,30,32,7.1,67,1014.6,13.1,NE,15.9,0,0
44658,2015,2,4,17,4,27,30,27,6.8,67,1014.8,12.8,NE,21.3,0,0
44659,2015,2,4,18,4,29,31,29,6.9,70,1015.3,12.2,NW,4.4,0,0
44660,2015,2,4,19,4,28,31,28,6.4,70,1015.8,11.7,NW,9.4,0,0
44661,2015,2,4,20,4,32,27,32,6.1,70,1016,11.4,NE,4.1,0,0
44662,2015,2,4,21,4,27,28,27,5.9,70,1016.7,11.2,NE,8.4,0,0
44663,2015,2,4,22,4,22,26,22,5.7,70,1017.5,11,NW,3.3,0,0
44664,2015,2,4,23,4,28,27,28,5.7,71,1017.8,10.8,NW,6.3,0,0
44665,2015,2,5,0,4,25,33,25,5.2,69,1017.8,10.7,NE,3.7,0,0
44666,2015,2,5,1,4,30,26,30,5.1,70,1017.9,10.4,NW,3.3,0,0
44667,2015,2,5,2,4,27,31,27,5.2,71,1017.5,10.3,NE,2.9,0,0
44668,2015,2,5,3,4,29,31,29,5,72,1017.4,9.9,NE,5.8,0,0
44669,2015,2,5,4,4,32,30,32,5,72,1017.8,9.8,NW,4,0,0
44670,2015,2,5,5,4,31,29,31,4.2,69,1017.7,9.7,NW,8.6,0,0
44671,2015,2,5,6,4,31,29,31,3.8,68,1017.8,9.5,NE,2.5,0,0
44672,2015,2,5,7,4,41,33,41,3.9,69,1018.6,9.3,NE,4.6,0,0
44673,2015,2,5,8,4,42,37,42,3,64,1019.2,9.5,NW,2.8,0,0
44674,2015,2,5,9,4,45,37,45,4.2,71,1019.7,9.2,NW,6.3,0,0
44675,2015,2,5,10,4,50,42,50,3.7,63,1019.9,10.5,NW,11.4,0,0
44676,2015,2,5,11,4,NA,49,NA,2.3,56,1019.9,10.8,NE,6,0,0
44677,2015,2,5,12,4,NA,40,NA,2.4,48,1019.1,13.2,NE,11.1,0,0
44678,2015,2,5,13,4,NA,38,NA,2.6,46,1017.8,14.1,NE,15,0,0
44679,2015,2,5,14,4,49,43,49,2.6,46,1016.9,14.1,NE,19,0,0
44680,2015,2,5,15,4,57,42,57,1.9,44,1016.2,14,NW,6.5,0,0
44681,2015,2,5,16,4,62,55,62,2,47,1015.9,13.1,NW,12.8,0,0
44682,2015,2,5,17,4,64,53,64,2,50,1016.4,12.2,NE,5,0,0
44683,2015,2,5,18,4,73,61,73,1.8,52,1016.6,11.3,NE,10.9,0,0
44684,2015,2,5,19,4,77,64,77,1.3,53,1017.2,10.5,NE,16,0,0
44685,2015,2,5,20,4,84,74,84,1,54,1018,9.9,NE,20.6,0,0
44686,2015,2,5,21,4,89,77,89,0.9,54,1018.5,9.8,NE,24.9,0,0
44687,2015,2,5,22,4,90,79,90,1.2,56,1018.8,9.6,NE,28.7,0,0
44688,2015,2,5,23,4,95,82,95,1.4,57,1018.8,9.5,NE,32.8,0,0
44689,2015,2,6,0,4,96,86,96,2.3,64,1018.6,8.8,NE,35.7,0,0
44690,2015,2,6,1,4,99,88,99,2.7,67,1018.6,8.5,NE,38.7,0,0
44691,2015,2,6,2,4,99,89,99,4.2,78,1018.4,7.8,NE,40.6,0.1,0.1
44692,2015,2,6,3,4,109,95,109,3.8,77,1017.8,7.6,NE,42.3,0.1,0.2
44693,2015,2,6,4,4,104,95,104,3.7,76,1017.3,7.7,NW,1.8,0,0
44694,2015,2,6,5,4,106,94,106,2.2,67,1016.9,8,NW,4.1,0,0
44695,2015,2,6,6,4,NA,94,NA,1.8,64,1017.1,8.2,NW,6.2,0,0
44696,2015,2,6,7,4,NA,94,NA,2.5,73,1017.4,7.1,NW,7.9,0,0
44697,2015,2,6,8,4,NA,95,NA,2.3,71,1018,7.3,NW,10.4,0,0
44698,2015,2,6,9,4,99,99,99,2.1,58,1018.5,10,NW,13.1,0,0
44699,2015,2,6,10,4,100,93,100,1.1,47,1019.1,12.1,NE,3.1,0,0
44700,2015,2,6,11,4,93,90,93,1.3,47,1018.6,12.3,NE,6.2,0,0
44701,2015,2,6,12,4,94,89,94,1.4,45,1018,13.1,NE,7.8,0,0
44702,2015,2,6,13,4,83,85,83,1.7,44,1016.9,13.8,NE,9,0,0
44703,2015,2,6,14,4,85,80,85,2.5,48,1015.8,13.3,SW,0.9,0,0
44704,2015,2,6,15,4,90,83,90,2.7,49,1014.9,13.2,SE,1.4,0,0
44705,2015,2,6,16,4,95,89,95,3.2,51,1014.3,13.2,SE,2.3,0,0
44706,2015,2,6,17,4,99,90,99,3.1,51,1014,13,SE,3.3,0,0
44707,2015,2,6,18,4,101,90,101,4.7,59,1014.2,12.5,SE,4.4,0,0
44708,2015,2,6,19,4,116,104,116,4.5,60,1014.2,12.1,NE,0.8,0,0
44709,2015,2,6,20,4,NA,94,NA,5.2,64,1014.5,11.8,NE,2.3,0,0
44710,2015,2,6,21,4,NA,109,NA,6,68,1014.9,11.7,NW,1.1,0,0
44711,2015,2,6,22,4,NA,110,NA,6.6,72,1015,11.5,NE,1.1,0,0
44712,2015,2,6,23,4,115,111,115,7.2,76,1014.9,11.3,NE,1.9,0,0
44713,2015,2,7,0,4,123,117,123,7,76,1014.8,11.1,NW,1.3,0,0
44714,2015,2,7,1,4,124,109,124,7.1,77,1014.9,11,NW,2.4,0,0
44715,2015,2,7,2,4,128,102,128,6.8,76,1014.2,10.9,NW,3.3,0,0
44716,2015,2,7,3,4,126,101,126,7.3,80,1013.4,10.7,NW,4.4,0,0
44717,2015,2,7,4,4,121,108,121,7.1,79,1013.1,10.6,NW,5.5,0,0
44718,2015,2,7,5,4,117,115,117,6.9,79,1012,10.4,NE,0.8,0,0
44719,2015,2,7,6,4,111,109,111,7.5,84,1012.7,10.1,NW,1.2,0,0
44720,2015,2,7,7,4,103,109,103,7.3,83,1013.6,10.1,NW,2.9,0,0
44721,2015,2,7,8,4,96,104,96,7.1,78,1014.1,10.8,NW,4.1,0,0
44722,2015,2,7,9,4,103,122,103,7.1,75,1014.7,11.4,NE,1.8,0,0
44723,2015,2,7,10,4,107,104,107,6.6,63,1015.2,13.5,NW,1.9,0,0
44724,2015,2,7,11,4,114,101,114,7.4,56,1014.9,16.2,NE,1.6,0,0
44725,2015,2,7,12,4,114,101,114,6.8,54,1014,16.1,NE,5.2,0,0
44726,2015,2,7,13,4,122,117,122,7.1,53,1013.1,16.8,NW,2.7,0,0
44727,2015,2,7,14,4,113,110,113,6.8,56,1012.4,15.6,NE,3,0,0
44728,2015,2,7,15,4,109,104,109,7,57,1012.1,15.5,NE,6.1,0,0
44729,2015,2,7,16,4,96,94,96,6.1,55,1011.9,15.1,NE,9.6,0,0
44730,2015,2,7,17,4,90,101,90,6,58,1012.7,14.2,NW,2.9,0,0
44731,2015,2,7,18,4,103,100,103,6.1,60,1013.2,13.8,NW,5.5,0,0
44732,2015,2,7,19,4,107,90,107,6,62,1013.5,13.2,NW,7.9,0,0
44733,2015,2,7,20,4,108,100,108,5.9,62,1014.1,13,NW,9.8,0,0
44734,2015,2,7,21,4,109,98,109,5.6,62,1015,12.7,NW,11.9,0,0
44735,2015,2,7,22,4,113,98,113,4.4,57,1015.3,12.7,NW,14.9,0,0
44736,2015,2,7,23,4,119,99,119,3.9,56,1016,12.5,NE,2.7,0,0
44737,2015,2,8,0,4,120,101,120,4.2,57,1016.1,12.5,NE,6.2,0,0
44738,2015,2,8,1,4,102,95,102,4.4,59,1016.3,12.2,NE,9.7,0,0
44739,2015,2,8,2,4,101,95,101,4.1,58,1016,12.2,NE,13.6,0,0
44740,2015,2,8,3,4,95,90,95,4.2,59,1015.8,12,NE,17.3,0,0
44741,2015,2,8,4,4,91,94,91,3,55,1015.4,11.8,NE,22.1,0,0
44742,2015,2,8,5,4,87,93,87,1.9,52,1015.3,11.4,NE,26.6,0,0
44743,2015,2,8,6,4,84,86,84,1.2,51,1015.6,11,NW,4.8,0,0
44744,2015,2,8,7,4,80,83,80,0.7,51,1016.1,10.4,NE,3.3,0,0
44745,2015,2,8,8,4,81,74,81,-0.2,47,1016.8,10.6,NE,8.7,0,0
44746,2015,2,8,9,4,65,78,65,-1.1,38,1017.4,12.8,NW,6.1,0,0
44747,2015,2,8,10,4,61,64,61,-2.5,31,1018,14.3,NE,3.8,0,0
44748,2015,2,8,11,4,58,63,58,-2.3,29,1017.8,15.6,NE,7.8,0,0
44749,2015,2,8,12,4,NA,59,NA,-1.8,29,1017,16.2,NE,11.4,0,0
44750,2015,2,8,13,4,NA,55,NA,-1.8,28,1015.7,16.8,NW,3.2,0,0
44751,2015,2,8,14,4,NA,52,NA,-1.6,27,1014.9,17.6,NE,2.8,0,0
44752,2015,2,8,15,4,55,51,55,-0.4,28,1014.2,18.4,NE,6.3,0,0
44753,2015,2,8,16,4,53,53,53,-1,28,1013.8,17.7,NE,10.3,0,0
44754,2015,2,8,17,4,54,56,54,-1.8,29,1014.1,16.2,NE,14.1,0,0
44755,2015,2,8,18,4,55,53,55,-1.6,32,1014.5,14.9,NW,3.8,0,0
44756,2015,2,8,19,4,69,61,69,2,51,1014.7,11.9,NW,6.7,0,0
44757,2015,2,8,20,4,67,60,67,3.7,65,1015.2,10,NW,8.2,0,0
44758,2015,2,8,21,4,66,65,66,4.2,72,1015.7,9,NW,9.5,0,0
44759,2015,2,8,22,4,60,65,60,3.6,71,1016.2,8.6,NW,11,0,0
44760,2015,2,8,23,4,57,68,57,2.6,65,1016.4,8.9,NW,13,0,0
44761,2015,2,9,0,4,54,62,54,3.3,75,1016.5,7.5,NW,15.3,0,0
44762,2015,2,9,1,4,62,61,62,4,83,1016.9,6.7,NW,17.2,0,0
44763,2015,2,9,2,4,65,65,65,3.2,79,1016.9,6.6,NW,19,0,0
44764,2015,2,9,3,4,69,66,69,3.2,83,1016.8,5.9,NW,20.4,0,0
44765,2015,2,9,4,4,67,65,67,2.6,82,1016.5,5.5,NW,22.7,0,0
44766,2015,2,9,5,4,72,65,72,3.1,83,1016.5,5.8,NW,24.9,0,0
44767,2015,2,9,6,4,78,76,78,2.7,76,1016.9,6.7,NE,1.6,0,0
44768,2015,2,9,7,4,72,74,72,2.8,78,1017.8,6.4,NW,1.7,0,0
44769,2015,2,9,8,4,75,74,75,2.8,69,1018.5,8.2,NW,3.4,0,0
44770,2015,2,9,9,4,79,74,79,1.1,50,1019.1,11.2,NE,1.4,0,0
44771,2015,2,9,10,4,79,77,79,0.6,40,1019.4,14,NE,3.5,0,0
44772,2015,2,9,11,4,76,78,76,-0.3,35,1019.1,15,NE,6.4,0,0
44773,2015,2,9,12,4,69,74,69,0.3,32,1018.2,17.2,NE,9.5,0,0
44774,2015,2,9,13,4,74,74,74,-0.5,29,1016.8,17.7,NE,11.6,0,0
44775,2015,2,9,14,4,83,55,83,-0.2,28,1015.5,18.6,NE,14,0,0
44776,2015,2,9,15,4,83,80,83,-0.5,28,1014.9,18.2,NW,1.1,0,0
44777,2015,2,9,16,4,81,65,81,0.3,31,1014.7,17.7,NW,3.3,0,0
44778,2015,2,9,17,4,81,80,81,0.3,33,1014.9,16.7,NW,5.9,0,0
44779,2015,2,9,18,4,94,78,94,0.8,36,1015.1,15.9,NW,7.2,0,0
44780,2015,2,9,19,4,89,87,89,4.7,53,1015.3,14.2,NW,9,0,0
44781,2015,2,9,20,4,98,78,98,6.3,64,1015.7,13,NW,10.7,0,0
44782,2015,2,9,21,4,95,83,95,6.7,71,1015.9,11.8,NW,12.3,0,0
44783,2015,2,9,22,4,99,90,99,5.6,69,1016.1,11.1,NW,14,0,0
44784,2015,2,9,23,4,99,87,99,5.1,71,1016.3,10.2,NW,15.4,0,0
44785,2015,2,10,0,4,97,90,97,4.9,70,1016.2,10.2,NW,16.7,0,0
44786,2015,2,10,1,4,92,90,92,5,73,1016.3,9.6,NE,1.4,0,0
