No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
38747,2014,6,3,10,2,43,50,49,15,60.74,1004,23,NW,172,0,0
38748,2014,6,3,11,2,44,42,47,15,64.54,1004,22,NW,178,0,0
38749,2014,6,3,12,2,36,41,46,15,60.74,1004,23,NW,185,0,0
38750,2014,6,3,13,2,38,51,51,15,57.2,1003,24,NW,191,0,0
38751,2014,6,3,14,2,46,54,55,15,60.74,1004,23,NW,198,0,0
38752,2014,6,3,15,2,46,54,55,15,60.74,1004,23,NW,204,0,0
38753,2014,6,3,16,2,51,59,57,15,60.74,1003,23,NW,212,0,0
38754,2014,6,3,17,2,62,63,60,16,68.81,1004,22,NW,218,0,0
38755,2014,6,3,18,2,63,63,55,16,73.14,1004,21,NW,222,0.1,0.1
38756,2014,6,3,19,2,62,65,49,16,73.14,1004,21,NW,229,0,0
38757,2014,6,3,20,2,54,55,48,16,73.14,1005,21,NW,234,0,0
38758,2014,6,3,21,2,53,56,49,16,73.14,1005,21,NW,239,0,0
38759,2014,6,3,22,2,50,55,52,16,73.14,1005,21,NW,244,0,0
38760,2014,6,3,23,2,55,64,64,16,73.14,1005,21,NW,248,0,0
38761,2014,6,4,0,2,71,75,NA,16,77.79,1005,20,NW,252,0,0
38762,2014,6,4,1,2,75,74,78,16,77.79,1004,20,NW,256,0,0
38763,2014,6,4,2,2,76,86,86,16,77.79,1004,20,NW,260,0,0
38764,2014,6,4,3,2,82,78,89,16,77.79,1004,20,NW,264,0,0
38765,2014,6,4,4,2,81,76,88,15,72.96,1004,20,NW,268,0,0
38766,2014,6,4,5,2,85,81,90,15,72.96,1004,20,NW,271,0.1,0.1
38767,2014,6,4,6,2,88,79,90,16,77.79,1004,20,NW,274,0,0
38768,2014,6,4,7,2,84,76,95,16,68.81,1004,22,NW,279,0,0
38769,2014,6,4,8,2,74,74,89,15,60.74,1004,23,NW,285,0,0
38770,2014,6,4,9,2,71,71,72,16,60.98,1004,24,NW,291,0,0
38771,2014,6,4,10,2,67,NA,72,16,60.98,1004,24,NW,297,NA,NA
38772,2014,6,4,11,2,71,78,79,15,60.74,1005,23,NW,303,0,0
38773,2014,6,4,12,2,62,49,73,16,60.98,1004,24,NW,309,0,0
38774,2014,6,4,13,2,45,54,54,16,64.76,1003,23,NE,6,0,0
38775,2014,6,4,14,2,NA,49,55,16,60.98,1003,24,NW,6,0,0
38776,2014,6,4,15,2,47,43,57,15,57.2,1003,24,NE,5,0,0
38777,2014,6,4,16,2,39,50,56,16,57.44,1003,25,NE,10,0,0
38778,2014,6,4,17,2,51,56,58,16,60.98,1003,24,NW,6,0,0
38779,2014,6,4,18,2,65,69,72,16,60.98,1003,24,NW,10,0,0
38780,2014,6,4,19,2,70,58,79,17,69.01,1004,23,NE,3,NA,NA
38781,2014,6,4,20,2,51,45,70,16,64.76,1004,23,NE,7,0,0
38782,2014,6,4,21,2,50,46,58,17,73.32,1005,22,NE,10,0,0
38783,2014,6,4,22,2,45,41,55,17,73.32,1005,22,NE,14,0,0
38784,2014,6,4,23,2,35,41,43,17,77.94,1005,21,NE,17,0,0
38785,2014,6,5,0,2,NA,30,41,17,82.89,1005,20,NE,20,0,0
38786,2014,6,5,1,2,48,36,49,17,88.2,1004,19,NE,22,0,0
38787,2014,6,5,2,2,41,41,49,17,88.2,1004,19,NW,3,0,0
38788,2014,6,5,3,2,38,43,41,17,88.2,1004,19,NW,5,0,0
38789,2014,6,5,4,2,45,44,44,17,82.89,1004,20,NW,7,0,0
38790,2014,6,5,5,2,44,42,53,17,82.89,1004,20,NW,10,0,0
38791,2014,6,5,6,2,44,46,54,17,82.89,1005,20,NW,13,0,0
38792,2014,6,5,7,2,43,32,49,18,83.01,1005,21,NE,3,0,0
38793,2014,6,5,8,2,38,35,50,18,78.09,1006,22,NE,7,0,0
38794,2014,6,5,9,2,42,42,49,17,73.32,1006,22,NE,11,0,0
38795,2014,6,5,10,2,44,52,50,17,64.98,1006,24,NE,15,0,0
38796,2014,6,5,11,2,46,50,52,17,61.21,1006,25,NE,18,0,0
38797,2014,6,5,12,2,50,56,48,17,57.69,1006,26,NE,20,0,0
38798,2014,6,5,13,2,56,53,52,18,57.93,1005,27,NE,23,0,0
38799,2014,6,5,14,2,55,53,57,18,54.65,1005,28,NE,25,0,0
38800,2014,6,5,15,2,54,51,59,18,54.65,1005,28,NW,3,0,0
38801,2014,6,5,16,2,59,56,61,17,54.39,1004,27,NE,3,0,0
38802,2014,6,5,17,2,56,52,61,17,54.39,1004,27,NE,6,0,0
38803,2014,6,5,18,2,48,38,41,17,57.69,1004,26,NE,9,0,0
38804,2014,6,5,19,2,32,35,32,18,65.19,1005,25,NE,12,0,0
38805,2014,6,5,20,2,28,30,34,18,73.5,1005,23,SE,5,0,0
38806,2014,6,5,21,2,31,39,45,17,73.32,1006,22,SE,8,0,0
38807,2014,6,5,22,2,36,37,42,18,78.09,1006,22,SE,12,0,0
38808,2014,6,5,23,2,32,35,38,17,77.94,1006,21,SE,15,0,0
38809,2014,6,6,0,2,34,34,NA,17,77.94,1006,21,SE,17,0,0
38810,2014,6,6,1,2,46,49,45,17,77.94,1005,21,SE,19,0,0
38811,2014,6,6,2,2,56,45,59,18,83.01,1005,21,SE,21,0,0
38812,2014,6,6,3,2,49,44,60,18,88.28,1005,20,SE,23,0,0
38813,2014,6,6,4,2,49,38,70,18,83.01,1005,21,SE,25,0,0
38814,2014,6,6,5,2,50,38,59,18,83.01,1005,21,NE,3,0,0
38815,2014,6,6,6,2,58,48,54,19,88.37,1005,21,NE,6,0,0
38816,2014,6,6,7,2,63,49,68,19,83.13,1006,22,SE,3,0,0
38817,2014,6,6,8,2,64,55,78,18,73.5,1006,23,SE,6,0,0
38818,2014,6,6,9,2,72,63,78,18,69.2,1006,24,SE,9,0,0
38819,2014,6,6,10,2,69,62,NA,18,57.93,1005,27,NE,1,0,0
38820,2014,6,6,11,2,68,50,76,18,54.65,1005,28,cv,1,0,0
38821,2014,6,6,12,2,53,50,62,17,51.31,1005,28,SE,3,0,0
38822,2014,6,6,13,2,55,48,58,18,54.65,1004,28,NE,2,0,0
38823,2014,6,6,14,2,49,38,49,18,54.65,1004,28,NE,6,0,0
38824,2014,6,6,15,2,46,45,45,17,51.31,1003,28,SE,4,0,0
38825,2014,6,6,16,2,44,39,45,18,54.65,1003,28,NE,4,0,0
38826,2014,6,6,17,2,49,48,49,18,57.93,1003,27,SE,4,0,0
38827,2014,6,6,18,2,49,47,54,18,61.44,1003,26,SE,9,0,0
38828,2014,6,6,19,2,48,45,56,18,69.2,1004,24,NE,5,0,0
38829,2014,6,6,20,2,51,51,60,19,73.67,1004,24,SE,4,0,0
38830,2014,6,6,21,2,54,44,60,18,73.5,1004,23,SE,8,0,0
38831,2014,6,6,22,2,44,36,49,18,73.5,1005,23,SE,11,0,0
38832,2014,6,6,23,2,53,48,59,18,73.5,1004,23,SE,14,0,0
38833,2014,6,7,0,2,NA,45,64,19,83.13,1004,22,SE,17,0,0
38834,2014,6,7,1,2,58,47,63,19,83.13,1004,22,SE,20,0,0
38835,2014,6,7,2,2,53,48,62,19,83.13,1004,22,SE,23,0,0
38836,2014,6,7,3,2,54,42,59,19,83.13,1003,22,SE,26,0,0
38837,2014,6,7,4,2,50,45,54,19,83.13,1003,22,SE,29,0,0
38838,2014,6,7,5,2,51,42,56,19,83.13,1003,22,SE,32,0,0
38839,2014,6,7,6,2,48,44,57,19,83.13,1004,22,SE,34,0,0
38840,2014,6,7,7,2,49,39,59,19,78.24,1004,23,SE,37,0,0
38841,2014,6,7,8,2,53,51,64,19,73.67,1004,24,SE,40,0,0
38842,2014,6,7,9,2,62,62,68,19,65.41,1004,26,SW,3,0,0
38843,2014,6,7,10,2,70,57,74,20,61.9,1003,28,SE,3,0,0
38844,2014,6,7,11,2,80,78,79,18,51.57,1003,29,NE,3,0,0
38845,2014,6,7,12,2,92,77,92,19,51.83,1003,30,NE,5,0,0
38846,2014,6,7,13,2,96,68,99,18,48.69,1002,30,SE,2,0,0
38847,2014,6,7,14,2,91,59,97,18,48.69,1001,30,SW,2,0,0
38848,2014,6,7,15,2,79,57,92,18,45.99,1001,31,SE,2,0,0
38849,2014,6,7,16,2,74,66,89,19,51.83,1001,30,NE,4,0,0
38850,2014,6,7,17,2,65,55,82,19,58.17,1001,28,SE,5,0,0
38851,2014,6,7,18,2,60,55,64,20,61.9,1002,28,SE,9,0,0
38852,2014,6,7,19,2,60,44,59,19,61.67,1002,27,SE,14,0,0
38853,2014,6,7,20,2,53,51,59,19,65.41,1003,26,SE,18,0,0
38854,2014,6,7,21,2,51,39,47,20,73.84,1004,25,SE,22,0,0
38855,2014,6,7,22,2,49,45,47,20,78.39,1004,24,SE,26,0,0
38856,2014,6,7,23,2,43,38,50,20,78.39,1004,24,SE,30,0,0
38857,2014,6,8,0,2,42,31,NA,20,83.25,1004,23,SE,33,0,0
38858,2014,6,8,1,2,42,34,41,20,83.25,1004,23,SE,35,0,0
38859,2014,6,8,2,2,43,54,42,20,83.25,1004,23,SE,37,0,0
38860,2014,6,8,3,2,49,34,48,20,83.25,1004,23,SE,39,0,0
38861,2014,6,8,4,2,47,35,44,20,83.25,1004,23,NE,2,0,0
38862,2014,6,8,5,2,47,41,50,20,83.25,1004,23,NE,5,0,0
38863,2014,6,8,6,2,47,41,58,20,88.45,1004,22,SE,3,0,0
38864,2014,6,8,7,2,48,49,60,20,83.25,1005,23,SE,6,0,0
38865,2014,6,8,8,2,57,51,70,19,78.24,1005,23,SE,10,0,0
38866,2014,6,8,9,2,55,44,67,19,69.4,1005,25,SE,13,0,0
38867,2014,6,8,10,2,47,44,45,19,69.4,1006,25,NE,3,0,0
38868,2014,6,8,11,2,45,42,46,18,61.44,1005,26,SE,3,0,0
38869,2014,6,8,12,2,48,37,56,19,65.41,1005,26,SE,6,0,0
38870,2014,6,8,13,2,50,48,54,19,58.17,1005,28,SE,9,0,0
38871,2014,6,8,14,2,47,43,56,19,61.67,1004,27,SE,13,0,0
38872,2014,6,8,15,2,47,44,52,19,61.67,1005,27,SE,17,0,0
38873,2014,6,8,16,2,44,52,49,19,61.67,1004,27,SE,22,0,0
38874,2014,6,8,17,2,41,44,46,18,61.44,1005,26,NE,5,0,0
38875,2014,6,8,18,2,32,41,37,18,65.19,1005,25,NE,11,0,0
38876,2014,6,8,19,2,33,37,40,18,69.2,1005,24,SE,4,0,0
38877,2014,6,8,20,2,36,33,41,18,73.5,1006,23,SE,10,0,0
38878,2014,6,8,21,2,34,38,41,18,73.5,1007,23,SE,16,0,0
38879,2014,6,8,22,2,33,25,33,17,73.32,1007,22,SE,22,0,0
38880,2014,6,8,23,2,31,33,34,18,78.09,1007,22,SE,27,0,0
38881,2014,6,9,0,2,NA,26,32,17,73.32,1006,22,SE,32,0,0
38882,2014,6,9,1,2,NA,22,32,17,77.94,1006,21,SE,36,0,0
38883,2014,6,9,2,2,31,29,33,18,83.01,1005,21,SE,40,0,0
38884,2014,6,9,3,2,32,27,34,18,83.01,1005,21,NE,4,0,0
38885,2014,6,9,4,2,26,30,31,18,83.01,1006,21,SE,4,0,0
38886,2014,6,9,5,2,29,38,32,18,83.01,1006,21,SE,8,0,0
38887,2014,6,9,6,2,39,44,44,17,77.94,1006,21,SE,13,0,0
38888,2014,6,9,7,2,44,40,50,17,73.32,1007,22,SE,18,0,0
38889,2014,6,9,8,2,38,35,51,17,69.01,1007,23,SE,22,0,0
38890,2014,6,9,9,2,39,36,48,17,64.98,1007,24,SE,27,0,0
38891,2014,6,9,10,2,40,47,47,17,61.21,1007,25,SE,31,0,0
38892,2014,6,9,11,2,44,38,44,17,57.69,1007,26,SE,35,0,0
38893,2014,6,9,12,2,43,44,47,17,57.69,1007,26,NE,4,0,0
38894,2014,6,9,13,2,42,33,44,17,54.39,1006,27,NE,9,0,0
38895,2014,6,9,14,2,36,32,39,17,54.39,1005,27,SE,5,0,0
38896,2014,6,9,15,2,30,25,35,17,54.39,1005,27,SE,10,0,0
38897,2014,6,9,16,2,NA,23,NA,18,61.44,1005,26,NE,6,0,0
38898,2014,6,9,17,2,31,20,30,18,65.19,1005,25,SE,6,0,0
38899,2014,6,9,18,2,24,21,28,18,69.2,1006,24,NE,7,0,0
38900,2014,6,9,19,2,26,26,26,18,73.5,1006,23,SE,6,0,0
38901,2014,6,9,20,2,30,33,32,18,73.5,1006,23,SE,11,0,0
38902,2014,6,9,21,2,26,25,32,18,78.09,1007,22,NE,5,0,0
38903,2014,6,9,22,2,26,26,32,18,78.09,1007,22,SE,5,0,0
38904,2014,6,9,23,2,27,25,31,17,73.32,1007,22,SE,10,0,0
38905,2014,6,10,0,2,29,18,NA,17,73.32,1006,22,SE,15,0,0
38906,2014,6,10,1,2,28,22,28,17,73.32,1006,22,SE,19,0,0
38907,2014,6,10,2,2,22,22,23,17,73.32,1006,22,NE,4,0,0
38908,2014,6,10,3,2,20,22,23,18,83.01,1006,21,NE,6,0,0
38909,2014,6,10,4,2,21,28,24,18,78.09,1006,22,SE,2,0,0
38910,2014,6,10,5,2,24,34,31,18,78.09,1006,22,NE,2,0,0
38911,2014,6,10,6,2,33,27,34,18,78.09,1006,22,NE,5,0.1,0.1
38912,2014,6,10,7,2,29,27,30,19,83.13,1006,22,NE,7,0,0
38913,2014,6,10,8,2,35,27,35,19,78.24,1007,23,NE,10,0,0
38914,2014,6,10,9,2,35,37,33,19,73.67,1007,24,NE,14,0,0
38915,2014,6,10,10,2,35,27,36,18,61.44,1007,26,NE,18,0,0
38916,2014,6,10,11,2,33,35,32,18,57.93,1007,27,NE,21,0,0
38917,2014,6,10,12,2,32,29,29,17,51.31,1006,28,NE,25,0,0
38918,2014,6,10,13,2,30,24,30,18,51.57,1006,29,NE,30,0,0
38919,2014,6,10,14,2,29,32,27,18,54.65,1005,28,NE,34,0,0
38920,2014,6,10,15,2,28,27,25,18,54.65,1005,28,NE,38,0,0
38921,2014,6,10,16,2,29,27,28,18,54.65,1005,28,NE,44,0,0
38922,2014,6,10,17,2,24,27,26,17,57.69,1005,26,NE,50,0,0
38923,2014,6,10,18,2,25,29,24,16,57.44,1006,25,NE,55,0,0
38924,2014,6,10,19,2,27,29,25,16,60.98,1006,24,NE,59,0,0
38925,2014,6,10,20,2,28,29,31,16,64.76,1007,23,NE,64,0,0
38926,2014,6,10,21,2,29,27,37,17,69.01,1007,23,NE,68,0,0
38927,2014,6,10,22,2,33,30,35,17,69.01,1007,23,NE,72,0,0
38928,2014,6,10,23,2,32,32,31,18,73.5,1007,23,NE,75,0,0
38929,2014,6,11,0,2,NA,30,35,18,73.5,1007,23,SE,3,0,0
38930,2014,6,11,1,2,NA,29,35,18,78.09,1006,22,NE,3,0,0
38931,2014,6,11,2,2,31,25,NA,17,73.32,1006,22,NE,6,0,0
38932,2014,6,11,3,2,30,21,28,18,78.09,1006,22,NE,8,0,0
38933,2014,6,11,4,2,25,29,31,18,78.09,1006,22,NE,11,0,0
38934,2014,6,11,5,2,19,21,28,18,78.09,1006,22,NE,13,0,0
38935,2014,6,11,6,2,24,23,23,17,73.32,1006,22,NE,15,0,0
38936,2014,6,11,7,2,26,22,23,17,69.01,1007,23,NE,20,0,0
38937,2014,6,11,8,2,26,32,27,17,64.98,1007,24,NE,24,0,0
38938,2014,6,11,9,2,NA,24,29,17,64.98,1007,24,NE,28,0,0
38939,2014,6,11,10,2,10,26,29,16,54.14,1007,26,NE,33,0,0
38940,2014,6,11,11,2,27,25,24,16,54.14,1007,26,NE,35,0,0
38941,2014,6,11,12,2,28,23,23,16,51.05,1007,27,NE,39,0,0
38942,2014,6,11,13,2,28,26,30,16,48.15,1006,28,NE,43,0,0
38943,2014,6,11,14,2,30,33,36,16,48.15,1006,28,NE,46,0,0
38944,2014,6,11,15,2,33,32,34,15,45.16,1005,28,NE,49,0,0
38945,2014,6,11,16,2,34,32,36,16,48.15,1005,28,NE,52,0,0
38946,2014,6,11,17,2,36,33,38,15,47.88,1004,27,NE,55,0,0
38947,2014,6,11,18,2,40,41,35,16,54.14,1005,26,NE,57,0,0
38948,2014,6,11,19,2,39,38,37,16,54.14,1005,26,NE,60,0,0
38949,2014,6,11,20,2,37,27,33,17,61.21,1006,25,NE,63,0,0
38950,2014,6,11,21,2,32,26,27,17,64.98,1006,24,SE,3,0,0
38951,2014,6,11,22,2,34,26,29,18,73.5,1006,23,SE,6,0,0
38952,2014,6,11,23,2,35,29,29,18,73.5,1007,23,SW,2,0,0
38953,2014,6,12,0,2,34,28,NA,18,73.5,1006,23,SE,2,0,0
38954,2014,6,12,1,2,35,29,35,18,78.09,1006,22,SW,2,0,0
38955,2014,6,12,2,2,39,37,48,18,83.01,1006,21,SW,4,0,0
38956,2014,6,12,3,2,45,45,47,18,83.01,1005,21,NW,2,0,0
38957,2014,6,12,4,2,47,45,47,18,83.01,1006,21,NW,3,0,0
38958,2014,6,12,5,2,54,59,47,18,83.01,1006,21,NW,5,0,0
38959,2014,6,12,6,2,67,67,63,19,88.37,1006,21,NW,7,0,0
38960,2014,6,12,7,2,77,65,80,19,83.13,1006,22,NW,10,0,0
38961,2014,6,12,8,2,80,66,84,18,69.2,1007,24,NE,4,0,0
38962,2014,6,12,9,2,68,59,78,18,61.44,1006,26,NE,7,0,0
38963,2014,6,12,10,2,56,54,65,17,57.69,1006,26,NE,11,0,0
38964,2014,6,12,11,2,54,48,55,16,48.15,1006,28,NE,14,0,0
38965,2014,6,12,12,2,57,51,59,16,48.15,1006,28,NE,19,0,0
38966,2014,6,12,13,2,59,50,NA,15,45.16,1005,28,NE,24,0,0
38967,2014,6,12,14,2,52,42,26,15,45.16,1005,28,NE,28,0,0
38968,2014,6,12,15,2,50,46,25,14,39.96,1005,29,NE,31,0,0
38969,2014,6,12,16,2,56,60,51,14,42.34,1004,28,NE,35,0,0
38970,2014,6,12,17,2,59,56,56,14,44.89,1005,27,NE,39,0,0
38971,2014,6,12,18,2,58,55,58,14,44.89,1005,27,NE,43,0,0
38972,2014,6,12,19,2,55,58,57,17,57.69,1006,26,SE,4,0,0
38973,2014,6,12,20,2,57,57,59,17,61.21,1006,25,SE,7,0,0
38974,2014,6,12,21,2,59,52,61,15,57.2,1007,24,NE,3,0,0
38975,2014,6,12,22,2,60,46,58,15,57.2,1007,24,NE,5,0,0
38976,2014,6,12,23,2,58,64,83,14,53.62,1007,24,NE,7,0,0
38977,2014,6,13,0,2,NA,82,98,17,73.32,1007,22,SW,3,0,0
38978,2014,6,13,1,2,75,85,91,17,73.32,1007,22,SW,6,0,0
38979,2014,6,13,2,2,85,74,81,17,77.94,1007,21,SW,9,0,0
38980,2014,6,13,3,2,79,71,69,17,77.94,1006,21,SW,11,0,0
38981,2014,6,13,4,2,72,61,71,17,77.94,1006,21,SW,13,0,0
38982,2014,6,13,5,2,72,65,73,17,77.94,1006,21,cv,0,0,0
38983,2014,6,13,6,2,81,65,78,18,78.09,1007,22,cv,1,0,0
38984,2014,6,13,7,2,80,65,88,18,69.2,1007,24,SW,3,0,0
38985,2014,6,13,8,2,82,73,95,18,61.44,1007,26,SW,6,0,0
38986,2014,6,13,9,2,92,81,92,18,57.93,1007,27,SW,10,0,0
38987,2014,6,13,10,2,99,78,99,17,51.31,1007,28,SW,13,0,0
38988,2014,6,13,11,2,92,86,94,17,45.72,1007,30,SW,16,0,0
38989,2014,6,13,12,2,102,83,98,16,40.52,1007,31,cv,2,0,0
38990,2014,6,13,13,2,107,91,101,15,38.01,1006,31,NW,2,0,0
38991,2014,6,13,14,2,112,96,104,14,33.67,1006,32,cv,3,0,0
38992,2014,6,13,15,2,114,100,108,15,38.01,1005,31,NW,3,0,0
38993,2014,6,13,16,2,111,88,98,15,38.01,1005,31,NW,6,0,0
38994,2014,6,13,17,2,96,85,86,15,40.24,1005,30,SE,6,0,0
38995,2014,6,13,18,2,88,67,78,15,42.62,1006,29,SE,12,0,0
38996,2014,6,13,19,2,79,71,72,14,42.34,1007,28,SE,16,0,0
38997,2014,6,13,20,2,76,78,76,13,42.06,1007,27,SE,19,0,0
38998,2014,6,13,21,2,83,82,88,14,44.89,1008,27,SE,22,0,0
38999,2014,6,13,22,2,89,86,97,15,50.78,1008,26,SE,25,0,0
39000,2014,6,13,23,2,101,85,99,17,57.69,1008,26,SE,27,0,0
39001,2014,6,14,0,2,99,79,NA,17,61.21,1008,25,SW,4,0,0
39002,2014,6,14,1,2,94,86,93,17,61.21,1007,25,SE,2,0,0
39003,2014,6,14,2,2,90,73,84,17,64.98,1007,24,SW,2,0,0
39004,2014,6,14,3,2,85,83,85,17,64.98,1007,24,SE,1,0,0
39005,2014,6,14,4,2,88,77,90,18,69.2,1007,24,SE,2,0,0
39006,2014,6,14,5,2,92,84,94,18,69.2,1007,24,SE,3,0,0
39007,2014,6,14,6,2,97,77,104,18,69.2,1008,24,SE,5,0,0
39008,2014,6,14,7,2,98,84,108,19,69.4,1008,25,SW,2,0,0
39009,2014,6,14,8,2,102,91,110,19,61.67,1008,27,SW,4,0,0
39010,2014,6,14,9,2,101,77,117,18,48.69,1008,30,SW,6,0,0
39011,2014,6,14,10,2,NA,75,121,17,43.18,1008,31,NW,2,0,0
39012,2014,6,14,11,2,102,93,98,16,38.29,1008,32,SW,2,0,0
39013,2014,6,14,12,2,99,103,105,16,36.2,1007,33,NE,2,0,0
39014,2014,6,14,13,2,57,107,119,14,30.1,1007,34,SW,2,0,0
39015,2014,6,14,14,2,129,109,119,14,30.1,1006,34,SE,2,0,0
39016,2014,6,14,15,2,131,91,116,16,36.2,1006,33,NE,5,0,0
39017,2014,6,14,16,2,112,91,NA,15,35.91,1006,32,SE,5,0.2,0.2
39018,2014,6,14,17,2,105,89,9,14,35.63,1007,31,SE,9,0,0
39019,2014,6,14,18,2,102,95,102,13,33.39,1007,31,SE,13,0,0
39020,2014,6,14,19,2,109,102,105,14,39.96,1007,29,SE,17,0,0
39021,2014,6,14,20,2,107,88,101,14,39.96,1007,29,SE,21,0,0
39022,2014,6,14,21,2,97,80,88,17,51.31,1008,28,SE,25,0,0
39023,2014,6,14,22,2,86,70,81,16,51.05,1008,27,SE,29,0,0
39024,2014,6,14,23,2,77,62,72,18,61.44,1008,26,SE,32,0,0
39025,2014,6,15,0,2,NA,43,67,19,69.4,1007,25,SE,35,0,0
39026,2014,6,15,1,2,74,49,58,17,61.21,1007,25,SE,38,0,0
39027,2014,6,15,2,2,53,41,51,17,61.21,1007,25,SE,40,0,0
39028,2014,6,15,3,2,59,47,52,17,61.21,1007,25,NE,2,0,0
39029,2014,6,15,4,2,56,42,51,18,65.19,1007,25,SE,2,0,0
39030,2014,6,15,5,2,59,49,55,18,65.19,1007,25,SE,4,0,0
39031,2014,6,15,6,2,57,43,56,17,57.69,1007,26,SE,6,0,0
39032,2014,6,15,7,2,58,48,58,17,57.69,1007,26,SE,10,0,0
39033,2014,6,15,8,2,63,64,68,18,61.44,1008,26,SW,3,0,0
39034,2014,6,15,9,2,74,66,74,17,54.39,1008,27,NE,4,0,0
39035,2014,6,15,10,2,82,72,71,17,51.31,1008,28,SE,4,0,0
39036,2014,6,15,11,2,83,59,70,14,37.73,1008,30,NE,5,0,0
39037,2014,6,15,12,2,69,53,66,15,40.24,1007,30,NE,9,0,0
39038,2014,6,15,13,2,63,52,59,15,38.01,1006,31,SE,6,0,0
39039,2014,6,15,14,2,59,55,47,15,40.24,1005,30,NE,5,0,0
39040,2014,6,15,15,2,55,52,54,14,37.73,1005,30,SE,5,0,0
39041,2014,6,15,16,2,58,56,58,13,35.35,1005,30,SE,11,0,0
39042,2014,6,15,17,2,51,34,44,13,37.44,1006,29,SE,15,0,0
39043,2014,6,15,18,2,42,41,38,12,37.16,1005,28,NE,5,0,0
39044,2014,6,15,19,2,38,30,35,14,44.89,1006,27,NE,9,0,0
39045,2014,6,15,20,2,33,25,31,14,44.89,1007,27,NE,13,0,0
39046,2014,6,15,21,2,28,32,32,16,54.14,1007,26,NE,18,0,0
39047,2014,6,15,22,2,32,32,34,17,61.21,1007,25,NE,23,0,0
39048,2014,6,15,23,2,34,33,31,18,69.2,1006,24,SE,5,0,0
39049,2014,6,16,0,2,31,24,NA,19,73.67,1006,24,SE,11,0,0
39050,2014,6,16,1,2,29,28,34,20,78.39,1005,24,SE,16,0,0
39051,2014,6,16,2,2,22,25,23,20,78.39,1005,24,SE,21,0,0
39052,2014,6,16,3,2,21,28,23,20,78.39,1005,24,SE,26,0,0
39053,2014,6,16,4,2,20,19,22,20,78.39,1004,24,SE,30,0,0
39054,2014,6,16,5,2,21,23,24,20,78.39,1005,24,SE,35,0,0
39055,2014,6,16,6,2,23,22,27,20,78.39,1005,24,NE,5,0,0
39056,2014,6,16,7,2,25,14,25,20,78.39,1005,24,NE,11,0,0
39057,2014,6,16,8,2,20,19,21,20,73.84,1005,25,NE,17,0,0
39058,2014,6,16,9,2,22,32,23,20,73.84,1005,25,SE,8,0,0
39059,2014,6,16,10,2,21,24,25,20,78.39,1004,24,SE,14,0,0
39060,2014,6,16,11,2,19,17,18,20,78.39,1004,24,SE,21,0,0
39061,2014,6,16,12,2,14,12,16,20,73.84,1004,25,SE,28,0,0
39062,2014,6,16,13,2,NA,17,16,20,78.39,1003,24,SE,35,0,0
39063,2014,6,16,14,2,NA,20,19,20,78.39,1003,24,SE,43,0,0
39064,2014,6,16,15,2,NA,14,22,19,78.24,1002,23,SE,50,0,0
39065,2014,6,16,16,2,17,20,22,19,73.67,1001,24,SE,58,0,0
39066,2014,6,16,17,2,21,21,23,20,83.25,1002,23,SE,65,0,0
39067,2014,6,16,18,2,24,27,25,19,78.24,1001,23,SE,72,0,0
39068,2014,6,16,19,2,27,25,29,20,83.25,1002,23,SE,76,0,0
39069,2014,6,16,20,2,27,30,29,21,88.54,1002,23,SE,80,0,0
39070,2014,6,16,21,2,28,30,28,21,88.54,1002,23,SE,84,0,0
39071,2014,6,16,22,2,29,29,31,21,88.54,1002,23,NE,4,0,0
39072,2014,6,16,23,2,30,42,36,21,88.54,1001,23,NE,7,0,0
39073,2014,6,17,0,2,NA,42,33,21,88.54,1000,23,NE,9,0,0
39074,2014,6,17,1,2,34,43,37,22,94.12,1000,23,NE,11,0,0
39075,2014,6,17,2,2,50,50,37,22,94.12,999,23,NE,13,0,0
39076,2014,6,17,3,2,57,50,42,22,94.12,1000,23,NW,4,0.1,0.1
39077,2014,6,17,4,2,55,49,46,22,94.12,1000,23,NW,8,0.1,0.2
39078,2014,6,17,5,2,62,44,49,22,94.12,1000,23,NW,11,0.1,0.3
39079,2014,6,17,6,2,50,43,48,22,94.12,1000,23,NW,15,0,0
39080,2014,6,17,7,2,40,22,40,22,88.62,1000,24,NW,19,0.2,0.2
39081,2014,6,17,8,2,34,48,29,21,88.54,1001,23,NE,5,0,0
39082,2014,6,17,9,2,48,40,35,21,88.54,1001,23,NE,9,0,0
39083,2014,6,17,10,2,32,33,39,21,88.54,1001,23,NE,13,0,0
39084,2014,6,17,11,2,23,26,32,20,83.25,1001,23,NE,17,0.2,0.2
39085,2014,6,17,12,2,30,35,30,21,88.54,1001,23,NE,20,0.1,0.3
39086,2014,6,17,13,2,43,45,39,21,88.54,1001,23,NW,3,0.1,0.4
39087,2014,6,17,14,2,44,42,47,21,88.54,1001,23,NE,4,0,0
39088,2014,6,17,15,2,47,60,51,21,78.53,1001,25,NW,3,0,0
39089,2014,6,17,16,2,58,55,65,20,78.39,1001,24,NE,4,0,0
39090,2014,6,17,17,2,60,52,70,20,83.25,1002,23,NE,7,0,0
39091,2014,6,17,18,2,62,59,75,20,83.25,1002,23,NE,10,0,0
39092,2014,6,17,19,2,66,53,74,20,88.45,1002,22,NE,12,0,0
