No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
47355,2015,5,28,2,1,12,19,11,5,42.32,1006,18,SE,6,0,0
47356,2015,5,28,3,1,13,16,17,4,42.02,1005,17,SE,9,0,0
47357,2015,5,28,4,1,11,17,11,4,42.02,1005,17,SE,11,0,0
47358,2015,5,28,5,1,13,19,13,4,42.02,1005,17,SE,13,0,0
47359,2015,5,28,6,1,15,26,13,5,39.75,1006,19,SE,15,0,0
47360,2015,5,28,7,1,16,29,14,4,30.81,1006,22,SW,4,0,0
47361,2015,5,28,8,1,17,20,15,5,29.29,1006,24,SW,8,0,0
47362,2015,5,28,9,1,18,26,15,5,26,1006,26,SW,14,0,0
47363,2015,5,28,10,1,19,27,13,4,24.24,1005,26,SW,21,0,0
47364,2015,5,28,11,1,21,25,12,3,20.09,1005,28,SW,29,0,0
47365,2015,5,28,12,1,20,22,16,4,21.56,1005,28,SW,37,0,0
47366,2015,5,28,13,1,18,24,15,4,21.56,1004,28,SW,43,0,0
47367,2015,5,28,14,1,20,22,15,2,18.71,1005,28,SW,50,0,0
47368,2015,5,28,15,1,21,23,17,3,18.96,1004,29,SW,56,0,0
47369,2015,5,28,16,1,24,23,20,4,20.35,1004,29,SW,62,0,0
47370,2015,5,28,17,1,32,29,22,2,18.71,1004,28,SW,68,0,0
47371,2015,5,28,18,1,34,30,23,2,19.84,1004,27,SW,73,0,0
47372,2015,5,28,19,1,34,28,20,8,36,1005,24,SW,78,0,0
47373,2015,5,28,20,1,33,25,24,9,43.47,1006,22,SW,82,0,0
47374,2015,5,28,21,1,46,39,37,10,49.42,1006,21,SW,86,0,0
47375,2015,5,28,22,1,61,44,44,10,49.42,1006,21,SW,90,0,0
47376,2015,5,28,23,1,64,59,37,10,52.56,1005,20,SW,93,0,0
47377,2015,5,29,0,1,31,24,23,5,39.75,1005,19,SW,96,0,0
47378,2015,5,29,1,1,29,29,28,6,40.04,1005,20,SW,99,0,0
47379,2015,5,29,2,1,29,29,30,7,42.9,1005,20,SW,102,0,0
47380,2015,5,29,3,1,34,27,31,8,48.87,1005,19,SE,2,0,0
47381,2015,5,29,4,1,39,36,36,9,55.67,1005,18,SW,2,0,0
47382,2015,5,29,5,1,43,38,38,10,59.54,1005,18,SW,5,0,0
47383,2015,5,29,6,1,53,45,42,11,56.19,1005,20,SW,8,0,0
47384,2015,5,29,7,1,50,40,39,12,53.1,1005,22,SW,13,0,0
47385,2015,5,29,8,1,41,30,32,11,49.7,1006,22,SW,18,0,0
47386,2015,5,29,9,1,66,59,45,12,53.1,1006,22,SW,24,0,0
47387,2015,5,29,10,1,74,47,76,14,60.51,1006,22,SW,31,0.1,0.1
47388,2015,5,29,11,1,55,36,67,15,72.96,1006,20,SW,37,1,1.1
47389,2015,5,29,12,1,42,38,40,16,88.11,1006,18,SW,41,0,0
47390,2015,5,29,13,1,43,36,38,17,88.2,1006,19,SW,44,0,0
47391,2015,5,29,14,1,55,47,45,16,82.77,1006,19,SW,48,1,1
47392,2015,5,29,15,1,47,40,51,17,93.89,1007,18,SW,51,0.2,1.2
47393,2015,5,29,16,1,49,39,44,16,88.11,1005,18,SE,3,0.1,1.3
47394,2015,5,29,17,1,62,46,56,17,93.89,1005,18,NW,6,0,0
47395,2015,5,29,18,1,65,57,69,17,93.89,1006,18,SW,2,0,0
47396,2015,5,29,19,1,64,69,76,17,93.89,1006,18,NW,6,0,0
47397,2015,5,29,20,1,67,71,85,16,88.11,1006,18,SW,1,0,0
47398,2015,5,29,21,1,71,57,76,16,93.84,1007,17,SW,2,0,0
47399,2015,5,29,22,1,84,58,80,15,100,1007,15,SE,1,0,0
47400,2015,5,29,23,1,65,97,67,15,93.8,1007,16,SW,1,0,0
47401,2015,5,30,0,1,95,113,74,13,93.7,1008,14,cv,0,0,0
47402,2015,5,30,1,1,100,113,89,14,93.75,1007,15,SW,1,0,0
47403,2015,5,30,2,1,89,73,78,15,100,1007,15,SW,2,0,0
47404,2015,5,30,3,1,78,48,72,13,93.7,1008,14,SE,1,0,0
47405,2015,5,30,4,1,57,77,56,14,93.75,1008,15,cv,0,0,0
47406,2015,5,30,5,1,20,20,19,14,93.75,1008,15,cv,1,0,0
47407,2015,5,30,6,1,9,18,7,14,93.75,1008,15,NE,1,0,0
47408,2015,5,30,7,1,4,16,4,12,77.17,1009,16,cv,1,0,0
47409,2015,5,30,8,1,2,9,2,6,42.61,1008,19,NW,1,0,0
47410,2015,5,30,9,1,2,7,3,5,37.36,1009,20,NW,5,0,0
47411,2015,5,30,10,1,3,7,3,3,30.52,1009,21,NW,10,0,0
47412,2015,5,30,11,1,3,6,3,4,30.81,1009,22,NW,15,0,0
47413,2015,5,30,12,1,4,5,3,3,27.02,1008,23,NW,18,0,0
47414,2015,5,30,13,1,3,9,3,1,22.06,1007,24,NW,22,0,0
47415,2015,5,30,14,1,4,8,3,1,22.06,1007,24,NW,26,0,0
47416,2015,5,30,15,1,3,6,3,1,20.78,1006,25,NW,29,0,0
47417,2015,5,30,16,1,12,7,3,-1,17.97,1005,25,NE,2,0,0
47418,2015,5,30,17,1,19,11,3,-1,17.97,1005,25,NW,3,0,0
47419,2015,5,30,18,1,21,14,6,0,20.52,1005,24,NE,2,0,0
47420,2015,5,30,19,1,20,25,12,1,24.89,1005,22,SE,2,0,0
47421,2015,5,30,20,1,22,23,11,2,30.23,1005,20,SE,4,0,0
47422,2015,5,30,21,1,14,15,12,2,32.17,1005,19,SE,6,0,0
47423,2015,5,30,22,1,20,26,14,3,39.16,1005,17,SE,8,0,0
47424,2015,5,30,23,1,23,27,16,4,44.78,1005,16,SE,10,0,0
47425,2015,5,31,0,1,24,34,15,3,41.73,1005,16,SE,12,0,0
47426,2015,5,31,1,1,38,29,17,4,47.74,1005,15,SE,14,0,0
47427,2015,5,31,2,1,37,31,20,4,47.74,1005,15,SE,16,0,0
47428,2015,5,31,3,1,27,25,32,4,47.74,1004,15,SE,19,0,0
47429,2015,5,31,4,1,25,21,35,4,50.92,1004,14,SE,21,0,0
47430,2015,5,31,5,1,25,28,21,4,47.74,1004,15,SE,23,0,0
47431,2015,5,31,6,1,25,26,16,5,42.32,1003,18,SE,25,0,0
47432,2015,5,31,7,1,24,21,13,3,28.71,1003,22,SW,5,0,0
47433,2015,5,31,8,1,29,19,16,3,23.97,1003,25,SW,12,0,0
47434,2015,5,31,9,1,26,54,21,4,22.86,1002,27,SW,20,0,0
47435,2015,5,31,10,1,23,39,18,4,20.35,1002,29,SW,30,0,0
47436,2015,5,31,11,1,28,69,20,5,20.6,1001,30,SW,43,0,0
47437,2015,5,31,12,1,33,29,24,6,22.09,1000,30,SW,55,0,0
47438,2015,5,31,13,1,41,37,31,7,22.35,1000,31,SW,65,0,0
47439,2015,5,31,14,1,49,44,38,7,21.12,999,32,SW,77,0,0
47440,2015,5,31,15,1,68,67,48,8,22.61,998,32,SW,85,0,0
47441,2015,5,31,16,1,112,77,85,10,27.38,998,31,SW,96,0,0
47442,2015,5,31,17,1,130,100,115,6,22.09,997,30,SW,103,0,0
47443,2015,5,31,18,1,162,107,120,8,28.43,998,28,SW,111,0,0
47444,2015,5,31,19,1,121,77,39,9,32.25,998,27,SW,118,0,0
47445,2015,5,31,20,1,66,49,59,11,41.49,998,25,SW,124,0,0
47446,2015,5,31,21,1,67,58,62,11,44.04,999,24,SW,129,0,0
47447,2015,5,31,22,1,66,53,56,9,38.53,999,24,SW,136,0,0
47448,2015,5,31,23,1,51,45,46,9,38.53,999,24,SW,142,0,0
47449,2015,6,1,0,2,48,42,42,9,38.53,999,24,SW,148,0,0
47450,2015,6,1,1,2,52,48,43,9,38.53,999,24,SW,154,0,0
47451,2015,6,1,2,2,58,52,52,9,38.53,1000,24,SW,159,0,0
47452,2015,6,1,3,2,51,57,50,10,43.76,1000,23,SW,164,0,0
47453,2015,6,1,4,2,50,52,43,11,46.78,1000,23,SW,169,0,0
47454,2015,6,1,5,2,51,61,48,11,46.78,1000,23,SW,172,0,0
47455,2015,6,1,6,2,59,57,56,13,50.24,1001,24,SW,178,0,0
47456,2015,6,1,7,2,77,58,63,14,53.62,1002,24,SW,186,0,0
47457,2015,6,1,8,2,73,55,65,15,57.2,1002,24,SW,192,0,0
47458,2015,6,1,9,2,87,70,62,15,53.88,1002,25,SW,198,0,0
47459,2015,6,1,10,2,74,69,66,15,53.88,1003,25,SW,202,0,0
47460,2015,6,1,11,2,76,61,64,14,50.51,1003,25,SW,206,0,0
47461,2015,6,1,12,2,56,52,41,15,45.16,1003,28,SW,211,0,0
47462,2015,6,1,13,2,34,29,18,14,42.34,1003,28,NW,2,0,0
47463,2015,6,1,14,2,22,19,17,16,48.15,1004,28,SW,5,0,0
47464,2015,6,1,15,2,8,6,7,6,24.79,1004,28,NW,4,0,0
47465,2015,6,1,16,2,6,12,5,7,23.66,1004,30,SW,3,0,0
47466,2015,6,1,17,2,43,29,49,17,57.69,1005,26,SW,9,0,0
47467,2015,6,1,18,2,110,71,98,16,68.81,1006,22,SW,12,0,0
47468,2015,6,1,19,2,45,43,61,15,68.61,1006,21,SW,16,0,0
47469,2015,6,1,20,2,34,45,55,13,60.27,1007,21,SW,18,0,0
47470,2015,6,1,21,2,45,64,37,13,64.09,1007,20,SE,4,0,0
47471,2015,6,1,22,2,24,33,24,13,64.09,1007,20,SE,8,0,0
47472,2015,6,1,23,2,23,31,22,13,68.2,1008,19,SE,11,0,0
47473,2015,6,2,0,2,32,36,27,12,67.99,1007,18,SE,13,0,0
47474,2015,6,2,1,2,35,37,30,12,67.99,1008,18,SE,15,0,0
47475,2015,6,2,2,2,37,37,35,13,72.6,1007,18,SE,18,0,0
47476,2015,6,2,3,2,36,36,32,13,72.6,1006,18,SE,21,0,0
47477,2015,6,2,4,2,31,26,32,13,72.6,1006,18,SE,24,0,0
47478,2015,6,2,5,2,33,33,36,13,72.6,1005,18,SE,27,0,0
47479,2015,6,2,6,2,37,45,37,14,72.78,1005,19,SE,28,9.3,9.3
47480,2015,6,2,7,2,29,31,24,15,88.02,1005,17,cv,3,0.2,9.5
47481,2015,6,2,8,2,19,19,18,15,82.65,1006,18,SW,3,1,10.5
47482,2015,6,2,9,2,25,22,15,13,72.6,1006,18,SW,8,0,0
47483,2015,6,2,10,2,46,37,32,13,60.27,1006,21,SW,14,0,0
47484,2015,6,2,11,2,41,47,41,15,64.54,1006,22,SW,23,0,0
47485,2015,6,2,12,2,20,35,21,14,68.4,1007,20,NW,9,1.2,1.2
47486,2015,6,2,13,2,13,6,14,13,72.6,1007,18,NW,14,0,0
47487,2015,6,2,14,2,10,15,11,12,56.44,1008,21,NW,22,0,0
47488,2015,6,2,15,2,6,9,6,9,49.15,1009,20,NW,28,0,0
47489,2015,6,2,16,2,12,7,4,9,46.21,1009,21,NW,34,0,0
47490,2015,6,2,17,2,13,6,5,6,37.65,1009,21,NW,38,0,0
47491,2015,6,2,18,2,21,12,6,7,42.9,1009,20,NE,2,0,0
47492,2015,6,2,19,2,12,11,14,8,48.87,1009,19,cv,1,0,0
47493,2015,6,2,20,2,18,27,18,8,55.41,1009,17,SE,2,0,0
47494,2015,6,2,21,2,18,30,19,9,63.18,1009,16,SE,4,0,0
47495,2015,6,2,22,2,17,15,21,9,71.85,1009,14,SE,6,0,0
47496,2015,6,2,23,2,17,18,23,9,76.68,1009,13,cv,1,0,0
47497,2015,6,3,0,2,27,25,22,9,87.47,1009,11,cv,2,0,0
47498,2015,6,3,1,2,30,27,22,9,93.5,1009,10,SE,1,0,0
47499,2015,6,3,2,2,36,35,25,9,87.47,1009,11,cv,0,0,0
47500,2015,6,3,3,2,33,33,25,8,87.38,1009,10,SW,1,0,0
47501,2015,6,3,4,2,59,37,29,8,87.38,1009,10,cv,1,0,0
47502,2015,6,3,5,2,38,28,39,9,87.47,1009,11,SW,2,0,0
47503,2015,6,3,6,2,42,37,46,10,76.84,1010,14,SW,3,0,0
47504,2015,6,3,7,2,69,63,52,9,59.29,1010,17,SW,5,0,0
47505,2015,6,3,8,2,86,51,64,9,52.3,1010,19,SW,8,0,0
47506,2015,6,3,9,2,49,43,51,7,37.95,1010,22,SW,10,0,0
47507,2015,6,3,10,2,30,24,19,6,33.34,1010,23,SW,14,0,0
47508,2015,6,3,11,2,24,18,11,5,27.59,1009,25,SW,17,0,0
47509,2015,6,3,12,2,21,22,6,4,22.86,1009,27,SW,21,0,0
47510,2015,6,3,13,2,20,10,5,-2,13.21,1008,29,NW,5,0,0
47511,2015,6,3,14,2,18,12,5,-3,11.58,1008,30,NW,10,0,0
47512,2015,6,3,15,2,17,11,6,-3,11.58,1007,30,NW,15,0,0
47513,2015,6,3,16,2,17,12,6,-1,13.42,1007,30,NW,19,0,0
47514,2015,6,3,17,2,32,9,6,-2,13.21,1006,29,NW,24,0,0
47515,2015,6,3,18,2,47,13,8,-1,14.21,1007,29,NW,29,0,0
47516,2015,6,3,19,2,30,20,13,-1,16.93,1007,26,NW,31,0,0
47517,2015,6,3,20,2,34,40,22,4,29,1008,23,SW,4,0,0
47518,2015,6,3,21,2,30,22,17,5,35.13,1009,21,SW,7,0,0
47519,2015,6,3,22,2,36,24,20,7,42.9,1009,20,SE,2,0,0
47520,2015,6,3,23,2,48,34,35,6,42.61,1009,19,SW,2,0,0
47521,2015,6,4,0,2,55,46,40,3,34.54,1008,19,SW,4,0,0
47522,2015,6,4,1,2,55,46,34,4,39.46,1007,18,SW,6,0,0
47523,2015,6,4,2,2,54,42,35,4,42.02,1007,17,SE,2,0,0
47524,2015,6,4,3,2,49,49,37,4,42.02,1007,17,SE,4,0,0
47525,2015,6,4,4,2,41,44,32,5,45.07,1006,17,SE,6,0,0
47526,2015,6,4,5,2,40,42,34,5,45.07,1006,17,SE,8,0,0
47527,2015,6,4,6,2,54,46,39,7,45.65,1006,19,SW,2,0,0
47528,2015,6,4,7,2,61,59,45,5,29.29,1005,24,SW,7,0,0
47529,2015,6,4,8,2,66,59,47,5,27.59,1005,25,SW,12,0,0
47530,2015,6,4,9,2,64,57,48,5,24.52,1005,27,SW,18,0,0
47531,2015,6,4,10,2,53,59,43,4,19.21,1004,30,SW,26,0,0
47532,2015,6,4,11,2,42,45,38,5,19.46,1004,31,SW,37,0,0
47533,2015,6,4,12,2,40,38,30,7,22.35,1003,31,SW,47,0,0
47534,2015,6,4,13,2,35,36,24,3,17.9,1003,30,SW,58,0,0
47535,2015,6,4,14,2,46,39,28,6,24.79,1003,28,SW,67,0,0
47536,2015,6,4,15,2,50,47,38,6,24.79,1003,28,SW,76,0,0
47537,2015,6,4,16,2,61,49,46,7,28.15,1003,27,SW,83,0,0
47538,2015,6,4,17,2,68,54,49,8,33.92,1003,25,SW,93,0,0
47539,2015,6,4,18,2,48,32,25,8,38.24,1004,23,SW,101,0,0
47540,2015,6,4,19,2,34,25,20,4,29,1004,23,SW,105,0,0
47541,2015,6,4,20,2,36,26,21,8,40.63,1005,22,SW,108,0,0
47542,2015,6,4,21,2,36,25,26,10,49.42,1005,21,SW,112,0,0
47543,2015,6,4,22,2,35,28,26,8,43.19,1004,21,SW,115,0,0
47544,2015,6,4,23,2,35,32,27,6,37.65,1003,21,SE,1,0,0
47545,2015,6,5,0,2,41,29,34,8,45.93,1002,20,SW,4,0,0
47546,2015,6,5,1,2,51,40,43,10,55.93,1002,19,SW,7,0,0
47547,2015,6,5,2,2,45,30,40,11,67.78,1001,17,SW,8,0,0
47548,2015,6,5,3,2,52,44,45,11,63.64,1001,18,SE,2,0,0
47549,2015,6,5,4,2,63,58,67,11,67.78,1001,17,SE,3,0,0
47550,2015,6,5,5,2,38,38,38,12,72.42,1001,17,SW,4,0,0
47551,2015,6,5,6,2,28,21,27,12,77.17,1001,16,SE,2,1.3,1.3
47552,2015,6,5,7,2,31,21,29,12,82.27,1002,15,SW,3,1.8,3.1
47553,2015,6,5,8,2,27,25,25,12,87.75,1001,14,SE,3,0.6,3.7
47554,2015,6,5,9,2,27,24,24,11,72.23,1001,16,SE,7,0.1,3.8
47555,2015,6,5,10,2,29,29,24,12,72.42,1001,17,SE,10,0,0
47556,2015,6,5,11,2,32,36,22,11,59.78,1001,19,SE,13,0,0
47557,2015,6,5,12,2,31,31,22,11,59.78,1001,19,SW,4,0,0
47558,2015,6,5,13,2,36,29,31,13,77.32,1001,17,SW,7,0,0
47559,2015,6,5,14,2,33,28,27,12,67.99,1001,18,SE,2,0,0
47560,2015,6,5,15,2,30,23,22,13,72.6,1001,18,SW,3,0.1,0.1
47561,2015,6,5,16,2,25,30,23,13,68.2,1001,19,cv,1,0,0
47562,2015,6,5,17,2,24,31,25,11,59.78,1000,19,SE,3,0,0
47563,2015,6,5,18,2,26,27,23,12,60.03,1001,20,SE,7,NA,NA
47564,2015,6,5,19,2,27,32,23,12,63.87,1001,19,SE,9,NA,NA
47565,2015,6,5,20,2,29,30,24,12,67.99,1002,18,SE,12,0,0
47566,2015,6,5,21,2,35,37,28,12,72.42,1003,17,SE,14,0,0
47567,2015,6,5,22,2,45,35,32,12,72.42,1003,17,SE,16,0,0
47568,2015,6,5,23,2,42,30,38,12,72.42,1004,17,SE,18,0,0
47569,2015,6,6,0,2,50,40,41,13,77.32,1004,17,SE,20,0,0
47570,2015,6,6,1,2,53,38,44,12,72.42,1004,17,SE,22,0,0
47571,2015,6,6,2,2,63,40,58,12,72.42,1004,17,SE,23,1.2,1.2
47572,2015,6,6,3,2,66,57,75,13,77.32,1004,17,SE,25,0,0
47573,2015,6,6,4,2,56,51,72,13,77.32,1004,17,SE,27,0,0
47574,2015,6,6,5,2,50,42,52,13,77.32,1004,17,SE,29,0.1,0.1
47575,2015,6,6,6,2,49,55,42,13,72.6,1004,18,SE,32,0,0
47576,2015,6,6,7,2,51,44,47,13,68.2,1005,19,SW,3,0.8,0.8
47577,2015,6,6,8,2,43,42,47,14,82.52,1006,17,SW,7,1.2,2
47578,2015,6,6,9,2,42,41,35,15,88.02,1006,17,SW,11,0,0
47579,2015,6,6,10,2,45,39,23,15,82.65,1006,18,SW,16,0.1,0.1
47580,2015,6,6,11,2,33,35,25,15,88.02,1007,17,SE,3,0.8,0.9
47581,2015,6,6,12,2,31,47,32,15,88.02,1008,17,SW,4,1.7,2.6
47582,2015,6,6,13,2,23,39,24,15,88.02,1007,17,SE,4,1.1,3.7
47583,2015,6,6,14,2,26,22,17,16,77.79,1006,20,SE,10,0,0
47584,2015,6,6,15,2,26,30,17,16,68.81,1005,22,SE,16,0,0
47585,2015,6,6,16,2,29,32,21,15,64.54,1005,22,SE,21,0,0
47586,2015,6,6,17,2,31,29,25,15,68.61,1004,21,SE,25,0,0
47587,2015,6,6,18,2,37,56,33,14,64.32,1003,21,SE,27,0,0
47588,2015,6,6,19,2,29,24,38,13,60.27,1004,21,SE,30,0,0
47589,2015,6,6,20,2,23,32,22,12,56.44,1004,21,SE,34,0,0
47590,2015,6,6,21,2,38,16,31,13,64.09,1005,20,SW,3,0,0
47591,2015,6,6,22,2,39,37,45,15,77.64,1003,19,SE,3,0,0
47592,2015,6,6,23,2,37,48,46,14,72.78,1004,19,SW,1,0,0
47593,2015,6,7,0,2,31,39,24,13,68.2,1005,19,SW,3,0,0
47594,2015,6,7,1,2,20,26,19,13,68.2,1003,19,SE,3,0,0
47595,2015,6,7,2,2,30,25,35,14,77.48,1004,18,SW,2,0,0
47596,2015,6,7,3,2,33,31,49,15,82.65,1005,18,SW,6,6.5,6.5
47597,2015,6,7,4,2,29,35,48,16,93.84,1005,17,SW,10,0.1,6.6
47598,2015,6,7,5,2,41,67,51,16,93.84,1006,17,SW,14,0.2,6.8
47599,2015,6,7,6,2,76,73,71,16,88.11,1006,18,SW,18,0,0
47600,2015,6,7,7,2,87,98,85,17,88.2,1007,19,SW,21,0,0
47601,2015,6,7,8,2,77,60,76,17,77.94,1007,21,SW,27,0,0
47602,2015,6,7,9,2,55,43,53,16,68.81,1007,22,SW,32,0,0
47603,2015,6,7,10,2,53,61,46,16,68.81,1008,22,SW,36,0,0
47604,2015,6,7,11,2,52,52,44,16,64.76,1008,23,SW,40,0,0
47605,2015,6,7,12,2,41,42,35,16,60.98,1007,24,SW,45,0,0
47606,2015,6,7,13,2,28,40,31,16,57.44,1007,25,SW,50,0,0
47607,2015,6,7,14,2,24,23,22,15,50.78,1007,26,SW,56,0,0
47608,2015,6,7,15,2,20,6,15,9,34.21,1007,26,SW,61,0,0
47609,2015,6,7,16,2,22,11,18,8,31.97,1007,26,SW,66,0,0
47610,2015,6,7,17,2,22,33,17,11,41.49,1007,25,SW,69,0,0
47611,2015,6,7,18,2,19,29,19,11,44.04,1007,24,SW,71,0,0
47612,2015,6,7,19,2,23,30,22,13,53.36,1007,23,SE,2,0,0
47613,2015,6,7,20,2,46,36,42,16,73.14,1008,21,SE,5,0,0
47614,2015,6,7,21,2,40,54,48,15,72.96,1007,20,SE,8,0,0
47615,2015,6,7,22,2,40,45,51,15,72.96,1008,20,SE,11,0,0
47616,2015,6,7,23,2,43,45,47,15,72.96,1007,20,SE,14,0,0
47617,2015,6,8,0,2,48,38,39,15,77.64,1008,19,SW,2,0,0
47618,2015,6,8,1,2,40,38,33,15,77.64,1007,19,SE,3,0,0
47619,2015,6,8,2,2,29,16,22,15,82.65,1007,18,SW,6,0,0
47620,2015,6,8,3,2,22,8,18,15,88.02,1007,17,SE,2,1.3,1.3
47621,2015,6,8,4,2,19,6,15,14,87.93,1006,16,SE,4,4.4,5.7
47622,2015,6,8,5,2,16,22,20,15,93.8,1006,16,NE,3,6.3,12
47623,2015,6,8,6,2,14,37,20,15,93.8,1006,16,NE,7,2.3,14.3
47624,2015,6,8,7,2,12,2,14,16,100,1006,16,SE,3,4.4,18.7
47625,2015,6,8,8,2,42,22,38,14,93.75,1006,15,SE,8,4.7,23.4
47626,2015,6,8,9,2,41,48,39,14,87.93,1005,16,NE,4,0,0
47627,2015,6,8,10,2,42,34,57,14,87.93,1005,16,NE,8,0,0
47628,2015,6,8,11,2,59,32,49,14,82.52,1005,17,NE,14,0.1,0.1
47629,2015,6,8,12,2,31,8,8,14,82.52,1004,17,NE,19,0,0
47630,2015,6,8,13,2,26,8,8,14,77.48,1003,18,SE,5,0,0
47631,2015,6,8,14,2,18,6,8,14,64.32,1003,21,SE,8,0,0
47632,2015,6,8,15,2,17,27,9,15,68.61,1003,21,SE,13,0,0
47633,2015,6,8,16,2,18,31,15,15,68.61,1003,21,SE,17,0,0
47634,2015,6,8,17,2,26,22,18,15,68.61,1002,21,SE,21,0,0
47635,2015,6,8,18,2,23,42,22,15,68.61,1002,21,SE,24,0,0
47636,2015,6,8,19,2,23,37,30,15,77.64,1003,19,SE,26,0,0
47637,2015,6,8,20,2,34,38,38,15,82.65,1003,18,SE,29,0,0
47638,2015,6,8,21,2,46,43,47,14,77.48,1004,18,SE,32,0,0
47639,2015,6,8,22,2,55,41,42,14,82.52,1004,17,SE,34,0,0
47640,2015,6,8,23,2,33,32,38,14,87.93,1005,16,SW,2,0,0
47641,2015,6,9,0,2,9,3,10,13,72.6,1005,18,SW,8,0.5,0.5
47642,2015,6,9,1,2,4,NA,7,12,82.27,1006,15,SW,13,1.4,1.9
47643,2015,6,9,2,2,4,14,4,12,77.17,1005,16,SE,6,0.4,2.3
47644,2015,6,9,3,2,5,5,4,12,82.27,1004,15,SE,9,0,0
47645,2015,6,9,4,2,4,NA,5,12,82.27,1003,15,SE,11,0,0
47646,2015,6,9,5,2,10,23,8,13,93.7,1003,14,cv,1,0,0
47647,2015,6,9,6,2,22,30,19,13,82.4,1004,16,cv,2,0,0
47648,2015,6,9,7,2,35,33,29,13,72.6,1004,18,SW,2,0,0
47649,2015,6,9,8,2,48,46,34,13,68.2,1005,19,SW,5,0,0
47650,2015,6,9,9,2,67,48,55,15,68.61,1005,21,SW,8,0,0
47651,2015,6,9,10,2,74,74,73,15,64.54,1004,22,SW,13,0,0
47652,2015,6,9,11,2,86,94,83,15,64.54,1004,22,SW,18,0,0
47653,2015,6,9,12,2,80,88,70,16,64.76,1004,23,SW,21,0,0
47654,2015,6,9,13,2,64,74,61,16,57.44,1004,25,SW,25,0,0
47655,2015,6,9,14,2,64,49,53,16,57.44,1003,25,SW,30,0,0
47656,2015,6,9,15,2,54,33,40,13,44.61,1003,26,SW,35,0,0
47657,2015,6,9,16,2,43,20,32,10,36.58,1003,26,SW,41,0,0
47658,2015,6,9,17,2,36,27,24,14,56.95,1004,23,SW,48,0,0
47659,2015,6,9,18,2,36,26,20,14,60.51,1004,22,SW,53,0,0
47660,2015,6,9,19,2,63,34,30,14,64.32,1005,21,SW,57,0,0
47661,2015,6,9,20,2,87,56,40,15,77.64,1005,19,SW,59,0,0
47662,2015,6,9,21,2,69,56,55,14,72.78,1006,19,SE,2,0,0
47663,2015,6,9,22,2,56,67,57,14,72.78,1006,19,SE,4,0,0
47664,2015,6,9,23,2,38,37,52,13,68.2,1006,19,SE,6,0,0
47665,2015,6,10,0,2,32,38,42,14,72.78,1006,19,SE,8,0,0
47666,2015,6,10,1,2,32,43,30,15,82.65,1007,18,cv,1,0,0
47667,2015,6,10,2,2,38,34,33,15,82.65,1006,18,SW,2,0.4,0.4
47668,2015,6,10,3,2,36,34,33,15,82.65,1006,18,SE,3,0.7,1.1
47669,2015,6,10,4,2,34,27,39,15,82.65,1007,18,SE,4,2.9,4
47670,2015,6,10,5,2,36,47,41,16,88.11,1006,18,SE,8,0.1,4.1
47671,2015,6,10,6,2,38,58,37,15,82.65,1006,18,SE,12,0.4,4.5
47672,2015,6,10,7,2,38,56,38,15,82.65,1006,18,SE,16,0.1,4.6
47673,2015,6,10,8,2,35,37,34,15,77.64,1005,19,SE,20,0,0
47674,2015,6,10,9,2,33,41,24,16,77.79,1005,20,SE,23,0,0
47675,2015,6,10,10,2,35,26,19,13,53.36,1004,23,SE,28,0,0
47676,2015,6,10,11,2,30,23,20,14,56.95,1005,23,SW,3,0,0
47677,2015,6,10,12,2,28,27,25,13,53.36,1004,23,SE,3,0,0
47678,2015,6,10,13,2,53,32,40,13,50.24,1003,24,SE,7,0,0
47679,2015,6,10,14,2,51,43,42,14,56.95,1003,23,SE,12,0,0
47680,2015,6,10,15,2,52,39,36,15,60.74,1002,23,SE,16,0,0
47681,2015,6,10,16,2,40,45,32,15,64.54,1002,22,SW,3,0.5,0.5
47682,2015,6,10,17,2,33,42,34,16,68.81,1002,22,SE,2,0,0
47683,2015,6,10,18,2,50,57,33,17,77.94,1003,21,NE,3,0,0
47684,2015,6,10,19,2,60,73,55,16,77.79,1004,20,NW,2,0,0
47685,2015,6,10,20,2,52,71,55,16,77.79,1004,20,SE,3,0,0
47686,2015,6,10,21,2,44,64,54,15,72.96,1004,20,SE,5,0,0
47687,2015,6,10,22,2,26,53,55,13,68.2,1003,19,SW,2,0,0
47688,2015,6,10,23,2,21,41,27,12,63.87,1002,19,SE,2,0,0
47689,2015,6,11,0,2,22,30,20,12,67.99,1002,18,SE,4,0,0
47690,2015,6,11,1,2,30,28,27,12,67.99,1002,18,SE,6,0,0
47691,2015,6,11,2,2,36,26,33,12,67.99,1002,18,SW,3,0,0
47692,2015,6,11,3,2,36,35,37,13,77.32,1001,17,SE,3,0,0
47693,2015,6,11,4,2,39,26,44,13,72.6,1000,18,SE,6,0,0
47694,2015,6,11,5,2,32,29,29,14,72.78,1000,19,SE,10,0,0
47695,2015,6,11,6,2,18,18,21,15,77.64,999,19,SE,14,0,0
47696,2015,6,11,7,2,8,13,8,16,77.79,998,20,SE,18,0.4,0.4
47697,2015,6,11,8,2,6,13,7,16,77.79,998,20,SE,23,4.1,4.5
47698,2015,6,11,9,2,6,13,6,17,88.2,997,19,SE,28,0.8,5.3
