No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
43075,2014,11,30,18,3,21,24,37,1,38.56,1022,15,SE,5,0,0
43076,2014,11,30,19,3,29,32,39,1,38.56,1023,15,NE,2,0,0
43077,2014,11,30,20,3,30,34,40,2,41.43,1024,15,NE,5,0,0
43078,2014,11,30,21,3,30,31,36,3,47.46,1025,14,NE,7,0,0
43079,2014,11,30,22,3,36,47,50,3,50.65,1025,13,NW,2,0,0
43080,2014,11,30,23,3,51,46,55,4,54.35,1026,13,NW,4,0,0
43081,2014,12,1,0,4,51,46,52,3,54.08,1026,12,NW,6,0,0
43082,2014,12,1,1,4,51,46,45,0,43.6,1025,12,NW,9,0,0
43083,2014,12,1,2,4,51,46,53,0,43.6,1024,12,NW,11,0,0
43084,2014,12,1,3,4,51,46,43,-1,40.54,1024,12,NE,4,0,0
43085,2014,12,1,4,4,37,23,33,0,43.6,1024,12,NW,2,0,0
43086,2014,12,1,5,4,28,22,25,0,43.6,1023,12,NW,4,0,0
43087,2014,12,1,6,4,28,23,37,-1,40.54,1023,12,NE,3,0,0
43088,2014,12,1,7,4,43,25,33,-2,37.66,1024,12,NE,5,0,0
43089,2014,12,1,8,4,NA,NA,45,-4,32.45,1024,12,NE,7,0,0
43090,2014,12,1,9,4,35,46,53,0,46.58,1025,11,NW,2,0,0
43091,2014,12,1,10,4,38,53,48,1,50.08,1025,11,cv,1,0,0
43092,2014,12,1,11,4,39,47,54,0,43.6,1025,12,cv,2,0,0
43093,2014,12,1,12,4,38,42,44,-2,37.66,1024,12,cv,3,0,0
43094,2014,12,1,13,4,38,42,37,-2,35.27,1022,13,NW,2,NA,NA
43095,2014,12,1,14,4,33,41,38,-2,35.27,1021,13,NE,2,NA,NA
43096,2014,12,1,15,4,39,48,59,-3,32.75,1020,13,NE,4,0,0
43097,2014,12,1,16,4,50,41,60,-3,32.75,1020,13,SE,3,0,0
43098,2014,12,1,17,4,51,35,53,4,58.03,1020,12,SE,5,0,0
43099,2014,12,1,18,4,48,36,48,4,62,1021,11,SW,2,0,0
43100,2014,12,1,19,4,43,41,68,5,66.49,1022,11,SW,3,0,0
43101,2014,12,1,20,4,42,39,44,5,66.49,1023,11,SW,5,0,0
43102,2014,12,1,21,4,35,41,37,5,66.49,1024,11,cv,0,0,0
43103,2014,12,1,22,4,56,42,40,6,71.27,1024,11,SW,2,0,0
43104,2014,12,1,23,4,71,42,73,6,71.27,1024,11,cv,1,0,0
43105,2014,12,2,0,4,63,42,67,6,71.27,1024,11,cv,2,0,0
43106,2014,12,2,1,4,67,37,68,5,66.49,1024,11,cv,3,0,0
43107,2014,12,2,2,4,52,36,49,4,62,1023,11,cv,3,0,0
43108,2014,12,2,3,4,48,35,42,6,76.18,1023,10,cv,3,0,0
43109,2014,12,2,4,4,52,42,38,6,76.18,1023,10,cv,4,0,0
43110,2014,12,2,5,4,58,49,49,6,76.18,1023,10,SW,1,0,0
43111,2014,12,2,6,4,54,60,64,6,76.18,1022,10,cv,0,NA,NA
43112,2014,12,2,7,4,51,59,59,4,66.27,1022,10,cv,1,0,0
43113,2014,12,2,8,4,52,54,60,4,66.27,1023,10,cv,2,0,0
43114,2014,12,2,9,4,54,55,61,7,81.61,1023,10,SW,2,0,0
43115,2014,12,2,10,4,60,64,69,6,71.27,1023,11,cv,1,0,0
43116,2014,12,2,11,4,NA,NA,77,6,66.71,1022,12,cv,2,0,0
43117,2014,12,2,12,4,NA,NA,77,5,58.29,1021,13,cv,3,0,0
43118,2014,12,2,13,4,NA,NA,83,5,58.29,1020,13,cv,4,0,0
43119,2014,12,2,14,4,NA,NA,83,5,58.29,1019,13,cv,5,0,0
43120,2014,12,2,15,4,77,72,86,5,58.29,1017,13,cv,6,0,0
43121,2014,12,2,16,4,79,62,85,4,50.92,1016,14,cv,7,0,0
43122,2014,12,2,17,4,64,53,59,5,58.29,1016,13,SE,2,0,0
43123,2014,12,2,18,4,51,58,70,6,66.71,1017,12,SW,2,0,0
43124,2014,12,2,19,4,55,55,71,6,66.71,1018,12,cv,1,0,0
43125,2014,12,2,20,4,57,44,52,6,66.71,1018,12,cv,2,0,0
43126,2014,12,2,21,4,50,42,48,6,66.71,1019,12,SE,2,0,0
43127,2014,12,2,22,4,42,49,48,7,76.35,1019,11,SE,4,0,0
43128,2014,12,2,23,4,41,50,48,7,76.35,1019,11,SE,6,0,0
43129,2014,12,3,0,4,43,47,65,7,76.35,1019,11,SE,8,0,0
43130,2014,12,3,1,4,45,46,56,7,76.35,1018,11,SE,10,0,0
43131,2014,12,3,2,4,48,45,52,7,76.35,1018,11,SW,1,0,0
43132,2014,12,3,3,4,59,52,62,8,81.75,1018,11,cv,0,0,0
43133,2014,12,3,4,4,66,65,78,7,76.35,1019,11,NW,3,0,0
43134,2014,12,3,5,4,68,83,92,7,76.35,1019,11,NW,6,0,0
43135,2014,12,3,6,4,43,57,70,7,81.61,1020,10,NW,9,0.2,0.2
43136,2014,12,3,7,4,36,43,61,7,81.61,1021,10,NW,11,0.4,0.6
43137,2014,12,3,8,4,29,24,38,8,87.38,1022,10,NW,13,0.6,1.2
43138,2014,12,3,9,4,NA,NA,27,9,93.5,1024,10,NW,15,0,0
43139,2014,12,3,10,4,23,23,34,9,93.5,1024,10,cv,1,0,0
43140,2014,12,3,11,4,21,27,41,9,93.5,1025,10,cv,2,0,0
43141,2014,12,3,12,4,26,28,NA,8,76.52,1025,12,SW,2,0,0
43142,2014,12,3,13,4,29,30,40,8,76.52,1024,12,cv,1,0,0
43143,2014,12,3,14,4,32,31,46,7,71.47,1024,12,SW,2,0,0
43144,2014,12,3,15,4,34,29,44,7,71.47,1024,12,SW,4,0,0
43145,2014,12,3,16,4,NA,NA,42,7,71.47,1024,12,cv,1,0,0
43146,2014,12,3,17,4,36,35,50,6,66.71,1025,12,SW,2,0,0
43147,2014,12,3,18,4,41,43,67,6,66.71,1026,12,NW,2,0,0
43148,2014,12,3,19,4,42,44,55,6,66.71,1028,12,cv,1,0,0
43149,2014,12,3,20,4,38,46,49,6,71.27,1029,11,cv,1,0,0
43150,2014,12,3,21,4,33,48,58,6,71.27,1030,11,cv,2,0,0
43151,2014,12,3,22,4,27,47,45,5,71.07,1031,10,cv,2,0,0
43152,2014,12,3,23,4,28,49,48,5,71.07,1031,10,cv,2,0,0
43153,2014,12,4,0,4,39,54,37,6,81.48,1030,9,cv,2,0,0
43154,2014,12,4,1,4,39,55,46,6,81.48,1030,9,cv,2,0,0
43155,2014,12,4,2,4,44,52,56,6,81.48,1029,9,cv,2,0,0
43156,2014,12,4,3,4,43,69,75,6,81.48,1028,9,cv,2,0,0
43157,2014,12,4,4,4,38,75,101,5,76.01,1028,9,cv,3,0,0
43158,2014,12,4,5,4,43,76,90,4,70.88,1028,9,NW,1,0,0
43159,2014,12,4,6,4,42,70,66,3,66.05,1028,9,NW,2,0,0
43160,2014,12,4,7,4,40,70,80,4,70.88,1028,9,NW,3,0,0
43161,2014,12,4,8,4,44,74,94,2,61.51,1028,9,NW,4,0,0
43162,2014,12,4,9,4,44,74,91,2,61.51,1029,9,NW,5,0,0
43163,2014,12,4,10,4,NA,66,56,1,53.53,1029,10,cv,1,0,0
43164,2014,12,4,11,4,61,49,68,-2,40.23,1029,11,NW,2,0,0
43165,2014,12,4,12,4,52,54,70,-3,32.75,1028,13,cv,1,0,0
43166,2014,12,4,13,4,48,57,64,-3,32.75,1026,13,cv,2,0,0
43167,2014,12,4,14,4,48,57,57,-4,30.39,1024,13,cv,3,0,0
43168,2014,12,4,15,4,53,73,67,-1,37.96,1024,13,cv,4,0,0
43169,2014,12,4,16,4,62,79,76,2,50.36,1023,12,SW,2,0,0
43170,2014,12,4,17,4,64,88,74,2,50.36,1023,12,cv,1,0,0
43171,2014,12,4,18,4,60,65,90,3,54.08,1024,12,cv,2,0,0
43172,2014,12,4,19,4,74,56,61,5,66.49,1024,11,SW,1,0,0
43173,2014,12,4,20,4,65,62,56,4,62,1025,11,cv,1,0,0
43174,2014,12,4,21,4,66,60,57,4,66.27,1026,10,cv,2,0,0
43175,2014,12,4,22,4,64,58,57,3,61.76,1026,10,cv,3,0,0
43176,2014,12,4,23,4,61,51,63,3,61.76,1026,10,cv,3,0,0
43177,2014,12,5,0,4,64,58,57,4,70.88,1027,9,cv,3,0,0
43178,2014,12,5,1,4,67,67,56,4,66.27,1027,10,cv,3,0,0
43179,2014,12,5,2,4,NA,NA,70,4,70.88,1027,9,cv,3,0,0
43180,2014,12,5,3,4,64,66,72,5,76.01,1026,9,cv,3,0,0
43181,2014,12,5,4,4,63,68,72,5,76.01,1026,9,SW,1,0,0
43182,2014,12,5,5,4,75,65,70,5,76.01,1026,9,SW,2,0,0
43183,2014,12,5,6,4,94,64,84,5,76.01,1026,9,SW,3,0,0
43184,2014,12,5,7,4,90,63,96,5,87.09,1026,7,SW,4,0,0
43185,2014,12,5,8,4,94,65,100,5,87.09,1026,7,SW,5,0,0
43186,2014,12,5,9,4,90,77,98,6,87.19,1026,8,SW,6,0,0
43187,2014,12,5,10,4,78,82,93,6,76.18,1026,10,cv,0,0,0
43188,2014,12,5,11,4,76,85,112,4,58.03,1026,12,cv,1,0,0
43189,2014,12,5,12,4,75,83,89,2,44.2,1025,14,cv,2,0,0
43190,2014,12,5,13,4,NA,NA,66,0,35.87,1024,15,cv,3,0,0
43191,2014,12,5,14,4,63,71,72,-2,30.98,1022,15,cv,4,0,0
43192,2014,12,5,15,4,60,81,77,-1,31.28,1021,16,cv,5,0,0
43193,2014,12,5,16,4,67,77,83,-1,31.28,1020,16,cv,7,0,0
43194,2014,12,5,17,4,80,76,95,0,35.87,1020,15,cv,8,0,0
43195,2014,12,5,18,4,88,68,89,4,54.35,1021,13,SE,2,0,0
43196,2014,12,5,19,4,78,64,86,4,62,1021,11,cv,1,0,0
43197,2014,12,5,20,4,58,67,89,5,76.01,1021,9,cv,1,0,0
43198,2014,12,5,21,4,58,72,86,5,76.01,1021,9,cv,1,0,0
43199,2014,12,5,22,4,58,69,88,5,81.34,1021,8,cv,1,0,0
43200,2014,12,5,23,4,53,62,79,5,81.34,1021,8,cv,1,0,0
43201,2014,12,6,0,4,46,56,75,5,66.49,1021,11,NE,2,0,0
43202,2014,12,6,1,4,49,54,73,5,71.07,1021,10,cv,1,0,0
43203,2014,12,6,2,4,50,58,64,6,71.27,1021,11,cv,2,0,0
43204,2014,12,6,3,4,58,61,69,6,76.18,1021,10,cv,3,0,0
43205,2014,12,6,4,4,73,66,73,6,76.18,1021,10,NW,2,0,0
43206,2014,12,6,5,4,67,75,84,6,76.18,1021,10,NW,4,0,0
43207,2014,12,6,6,4,66,68,75,6,76.18,1021,10,NW,7,0,0
43208,2014,12,6,7,4,62,62,72,6,76.18,1021,10,NW,9,NA,NA
43209,2014,12,6,8,4,56,56,68,7,87.28,1021,9,cv,1,0,0
43210,2014,12,6,9,4,61,55,90,7,81.61,1022,10,NW,1,0,0
43211,2014,12,6,10,4,72,58,86,7,81.61,1022,10,cv,1,0,0
43212,2014,12,6,11,4,61,66,87,7,81.61,1022,10,cv,2,0,0
43213,2014,12,6,12,4,59,79,100,7,76.35,1021,11,cv,3,0,0
43214,2014,12,6,13,4,71,108,105,7,76.35,1020,11,cv,4,0,0
43215,2014,12,6,14,4,102,94,153,6,71.27,1019,11,NE,2,0,0
43216,2014,12,6,15,4,92,69,127,7,76.35,1019,11,NE,4,0,0
43217,2014,12,6,16,4,82,64,102,6,71.27,1020,11,NE,8,0,0
43218,2014,12,6,17,4,70,63,94,6,71.27,1021,11,NW,2,0,0
43219,2014,12,6,18,4,65,71,86,7,76.35,1022,11,NW,4,0,0
43220,2014,12,6,19,4,68,70,83,7,76.35,1024,11,cv,1,0,0
43221,2014,12,6,20,4,73,69,87,7,76.35,1025,11,cv,2,0,0
43222,2014,12,6,21,4,72,63,85,7,76.35,1026,11,cv,3,0,0
43223,2014,12,6,22,4,83,64,101,7,81.61,1027,10,cv,4,0,0
43224,2014,12,6,23,4,83,63,121,6,81.48,1028,9,SW,2,0,0
43225,2014,12,7,0,4,94,72,134,6,87.19,1028,8,cv,0,0,0
43226,2014,12,7,1,4,97,80,140,7,87.28,1029,9,SW,2,0,0
43227,2014,12,7,2,4,93,85,116,6,87.19,1028,8,SW,4,0,0
43228,2014,12,7,3,4,85,82,108,5,87.09,1028,7,SW,6,0,0
43229,2014,12,7,4,4,NA,NA,89,6,93.35,1028,7,cv,1,0,0
43230,2014,12,7,5,4,56,61,84,4,93.24,1027,5,SW,1,0,0
43231,2014,12,7,6,4,49,59,93,4,93.24,1027,5,cv,0,0,0
43232,2014,12,7,7,4,45,59,85,3,86.89,1027,5,SW,1,0,0
43233,2014,12,7,8,4,45,54,88,4,93.24,1027,5,cv,0,0,0
43234,2014,12,7,9,4,49,53,90,4,93.24,1027,5,cv,0,0,0
43235,2014,12,7,10,4,54,56,82,8,93.45,1027,9,cv,1,0,0
43236,2014,12,7,11,4,52,42,72,8,76.52,1027,12,cv,1,0,0
43237,2014,12,7,12,4,48,40,51,5,54.62,1026,14,cv,2,0,0
43238,2014,12,7,13,4,45,26,42,1,38.56,1024,15,cv,3,0,0
43239,2014,12,7,14,4,40,25,38,-1,33.35,1023,15,cv,4,0,0
43240,2014,12,7,15,4,36,26,38,2,44.2,1022,14,SW,2,0,0
43241,2014,12,7,16,4,38,25,41,2,44.2,1022,14,SW,5,0,0
43242,2014,12,7,17,4,46,35,53,4,54.35,1022,13,SW,8,0,0
43243,2014,12,7,18,4,60,50,81,3,54.08,1022,12,SW,10,0,0
43244,2014,12,7,19,4,59,59,80,3,61.76,1024,10,SW,11,0,0
43245,2014,12,7,20,4,NA,NA,74,4,81.2,1024,7,cv,1,0,0
43246,2014,12,7,21,4,66,47,78,4,81.2,1025,7,SW,1,0,0
43247,2014,12,7,22,4,67,45,70,3,75.67,1025,7,cv,1,0,0
43248,2014,12,7,23,4,68,62,77,3,81.06,1025,6,SW,1,0,0
43249,2014,12,8,0,4,70,67,88,2,75.49,1025,6,cv,0,0,0
43250,2014,12,8,1,4,66,66,97,2,75.49,1024,6,cv,0,0,0
43251,2014,12,8,2,4,64,62,98,3,86.89,1024,5,cv,0,0,0
43252,2014,12,8,3,4,64,69,93,2,80.92,1023,5,cv,1,0,0
43253,2014,12,8,4,4,64,70,85,2,86.79,1023,4,SW,1,0,0
43254,2014,12,8,5,4,80,77,82,2,93.13,1023,3,cv,0,0,0
43255,2014,12,8,6,4,126,86,84,2,93.13,1023,3,cv,0,0,0
43256,2014,12,8,7,4,122,102,122,4,93.24,1023,5,cv,0,0,0
43257,2014,12,8,8,4,120,114,146,4,81.2,1023,7,NW,1,0,0
43258,2014,12,8,9,4,119,156,161,4,81.2,1023,7,cv,0,0,0
43259,2014,12,8,10,4,131,136,244,5,76.01,1024,9,NW,1,0,0
43260,2014,12,8,11,4,135,146,286,5,71.07,1024,10,cv,0,0,0
43261,2014,12,8,12,4,149,100,140,4,66.27,1023,10,cv,1,0,0
43262,2014,12,8,13,4,NA,NA,116,4,62,1022,11,cv,2,0,0
43263,2014,12,8,14,4,122,114,137,3,57.77,1020,11,cv,3,0,0
43264,2014,12,8,15,4,118,125,152,4,62,1019,11,cv,4,0,0
43265,2014,12,8,16,4,NA,145,148,3,57.77,1018,11,cv,5,0,0
43266,2014,12,8,17,4,135,167,171,4,62,1018,11,cv,6,0,0
43267,2014,12,8,18,4,116,156,167,3,61.76,1019,10,cv,7,0,0
43268,2014,12,8,19,4,90,141,155,4,66.27,1020,10,cv,8,0,0
43269,2014,12,8,20,4,98,133,138,3,61.76,1020,10,NW,1,0,0
43270,2014,12,8,21,4,109,137,140,4,66.27,1021,10,NW,2,0,0
43271,2014,12,8,22,4,109,130,146,4,70.88,1021,9,cv,1,0,0
43272,2014,12,8,23,4,114,113,111,4,70.88,1021,9,cv,2,0,0
43273,2014,12,9,0,4,111,127,123,5,76.01,1021,9,cv,2,0,0
43274,2014,12,9,1,4,106,138,142,4,70.88,1022,9,cv,3,0,0
43275,2014,12,9,2,4,95,142,153,5,76.01,1021,9,cv,4,0,0
43276,2014,12,9,3,4,94,131,125,5,76.01,1021,9,cv,5,0,0
43277,2014,12,9,4,4,107,133,142,5,76.01,1021,9,NW,1,0,0
43278,2014,12,9,5,4,99,123,114,5,76.01,1021,9,NW,2,0,0
43279,2014,12,9,6,4,100,112,110,5,76.01,1021,9,NW,3,0,0
43280,2014,12,9,7,4,100,NA,118,5,76.01,1021,9,NW,4,0,0
43281,2014,12,9,8,4,107,123,121,5,76.01,1022,9,NW,5,0,0
43282,2014,12,9,9,4,98,129,161,5,76.01,1023,9,NW,6,0,0
43283,2014,12,9,10,4,120,122,143,5,76.01,1023,9,NW,7,0,0
43284,2014,12,9,11,4,119,127,127,6,76.18,1024,10,cv,1,0,0
43285,2014,12,9,12,4,115,124,107,6,81.48,1023,9,SW,1,0,0
43286,2014,12,9,13,4,134,121,113,6,76.18,1022,10,cv,0,0,0
43287,2014,12,9,14,4,98,80,84,6,76.18,1021,10,NE,3,0.2,0.2
43288,2014,12,9,15,4,86,73,89,7,87.28,1021,9,NW,2,0.1,0.3
43289,2014,12,9,16,4,66,64,82,7,87.28,1021,9,NW,4,0.1,0.4
43290,2014,12,9,17,4,65,58,75,7,87.28,1022,9,NE,4,0.8,1.2
43291,2014,12,9,18,4,69,60,77,7,87.28,1024,9,NE,8,0.4,1.6
43292,2014,12,9,19,4,59,56,73,7,87.28,1025,9,NE,12,0.6,2.2
43293,2014,12,9,20,4,47,48,64,7,87.28,1026,9,NE,15,1.5,3.7
43294,2014,12,9,21,4,20,27,41,7,87.28,1028,9,NE,19,0.4,4.1
43295,2014,12,9,22,4,16,17,24,4,75.84,1029,8,NE,25,0.1,4.2
43296,2014,12,9,23,4,21,25,44,4,75.84,1029,8,NW,2,0,0
43297,2014,12,10,0,4,22,31,39,4,81.2,1030,7,NW,4,0,0
43298,2014,12,10,1,4,23,29,41,4,81.2,1030,7,cv,1,0,0
43299,2014,12,10,2,4,21,26,38,4,81.2,1030,7,cv,2,0,0
43300,2014,12,10,3,4,22,24,34,4,81.2,1030,7,cv,3,0,0
43301,2014,12,10,4,4,23,26,43,4,81.2,1030,7,cv,3,0,0
43302,2014,12,10,5,4,26,26,42,3,75.67,1030,7,cv,4,0,0
43303,2014,12,10,6,4,24,27,37,3,75.67,1030,7,NW,2,0,0
43304,2014,12,10,7,4,23,25,39,2,70.47,1030,7,cv,1,0,0
43305,2014,12,10,8,4,21,24,35,2,75.49,1030,6,cv,1,0,0
43306,2014,12,10,9,4,21,23,31,2,70.47,1031,7,cv,1,0,0
43307,2014,12,10,10,4,19,23,36,3,75.67,1031,7,NW,1,0,0
43308,2014,12,10,11,4,22,22,32,2,65.82,1032,8,cv,1,0,0
43309,2014,12,10,12,4,21,31,38,0,53.26,1030,9,NW,2,0,0
43310,2014,12,10,13,4,19,31,32,-1,49.51,1029,9,NE,2,0,0
43311,2014,12,10,14,4,22,33,31,-1,49.51,1028,9,cv,1,0,0
43312,2014,12,10,15,4,27,35,41,-3,42.71,1027,9,cv,2,0,0
43313,2014,12,10,16,4,34,32,46,-1,49.51,1026,9,cv,3,0,0
43314,2014,12,10,17,4,39,32,37,0,56.99,1027,8,cv,4,0,0
43315,2014,12,10,18,4,50,35,38,1,61.26,1027,8,cv,5,0,0
43316,2014,12,10,19,4,66,44,50,1,65.59,1028,7,cv,6,0,0
43317,2014,12,10,20,4,71,50,55,1,65.59,1029,7,NW,1,0,0
43318,2014,12,10,21,4,61,57,68,2,70.47,1030,7,cv,0,0,0
43319,2014,12,10,22,4,47,59,57,2,70.47,1030,7,cv,0,0,0
43320,2014,12,10,23,4,39,68,41,2,70.47,1031,7,cv,0,0,0
43321,2014,12,11,0,4,32,68,37,3,81.06,1031,6,cv,0,0,0
43322,2014,12,11,1,4,36,33,29,-1,56.72,1030,7,cv,1,0,0
43323,2014,12,11,2,4,34,22,26,-7,33.74,1030,8,NE,4,0,0
43324,2014,12,11,3,4,27,26,29,-6,36.44,1030,8,NE,7,0,0
43325,2014,12,11,4,4,NA,NA,30,-2,52.7,1030,7,cv,1,0,0
43326,2014,12,11,5,4,50,30,51,1,70.27,1030,6,SW,2,0,0
43327,2014,12,11,6,4,52,36,51,2,75.49,1030,6,SW,3,0,0
43328,2014,12,11,7,4,37,37,54,2,75.49,1031,6,cv,1,0,0
43329,2014,12,11,8,4,32,37,41,3,86.89,1031,5,SW,1,0,0
43330,2014,12,11,9,4,30,48,40,3,81.06,1032,6,SW,2,0,0
43331,2014,12,11,10,4,31,40,33,2,70.47,1032,7,SW,4,0,0
43332,2014,12,11,11,4,31,33,34,1,61.26,1032,8,SW,6,0,0
43333,2014,12,11,12,4,33,33,46,-2,49.22,1031,8,SW,8,0,0
43334,2014,12,11,13,4,46,34,NA,-2,49.22,1029,8,cv,1,0,0
43335,2014,12,11,14,4,47,36,NA,-3,42.71,1028,9,SW,2,0,0
43336,2014,12,11,15,4,49,37,NA,-3,42.71,1027,9,cv,1,0,0
43337,2014,12,11,16,4,51,40,NA,-2,49.22,1027,8,SW,2,0,0
43338,2014,12,11,17,4,54,40,62,-2,49.22,1027,8,SW,4,0,0
43339,2014,12,11,18,4,64,51,59,-1,56.72,1028,7,SW,5,0,0
43340,2014,12,11,19,4,76,62,69,0,70.06,1029,5,SW,6,0,0
43341,2014,12,11,20,4,76,63,68,0,70.06,1030,5,cv,1,0,0
43342,2014,12,11,21,4,66,64,NA,1,75.32,1031,5,SW,1,0,0
43343,2014,12,11,22,4,64,64,80,1,80.78,1032,4,cv,0,0,0
43344,2014,12,11,23,4,66,68,79,1,86.68,1033,3,cv,1,0,0
43345,2014,12,12,0,4,69,71,78,0,80.63,1033,3,cv,1,0,0
43346,2014,12,12,1,4,74,73,79,0,80.63,1034,3,cv,1,0,0
43347,2014,12,12,2,4,76,64,89,1,86.68,1034,3,cv,1,0,0
43348,2014,12,12,3,4,87,61,94,0,86.58,1034,2,cv,1,0,0
43349,2014,12,12,4,4,91,62,96,1,86.68,1035,3,cv,1,0,0
43350,2014,12,12,5,4,88,70,90,1,93.08,1034,2,SW,1,0,0
43351,2014,12,12,6,4,90,67,102,0,86.58,1034,2,cv,0,0,0
43352,2014,12,12,7,4,100,79,96,-1,92.96,1035,0,cv,0,0,0
43353,2014,12,12,8,4,103,90,112,-1,86.47,1035,1,cv,0,0,0
43354,2014,12,12,9,4,110,96,126,0,93.02,1036,1,cv,0,0,0
43355,2014,12,12,10,4,85,86,87,4,86.99,1036,6,cv,0,0,0
43356,2014,12,12,11,4,47,48,57,0,56.99,1036,8,cv,1,0,0
43357,2014,12,12,12,4,59,42,55,-6,31.84,1035,10,NE,3,0,0
43358,2014,12,12,13,4,52,39,44,-8,27.29,1033,10,NE,5,0,0
43359,2014,12,12,14,4,47,38,34,-11,20.15,1031,11,cv,2,0,0
43360,2014,12,12,15,4,45,37,43,-9,23.61,1030,11,NE,3,0,0
43361,2014,12,12,16,4,44,38,38,-9,23.61,1030,11,cv,1,0,0
43362,2014,12,12,17,4,44,40,41,-8,25.53,1030,11,cv,2,0,0
43363,2014,12,12,18,4,52,49,45,-3,45.7,1030,8,SW,1,0,0
43364,2014,12,12,19,4,55,54,56,-1,56.72,1030,7,cv,0,0,0
43365,2014,12,12,20,4,59,76,65,-4,45.4,1031,7,cv,0,0,0
43366,2014,12,12,21,4,64,81,76,-2,60.51,1031,5,NW,1,0,0
43367,2014,12,12,22,4,63,82,68,-1,65.13,1032,5,cv,0,0,0
43368,2014,12,12,23,4,NA,NA,58,-2,52.7,1032,7,cv,1,0,0
43369,2014,12,13,0,4,NA,NA,76,0,61.01,1032,7,NW,1,0,0
43370,2014,12,13,1,4,99,91,85,1,70.27,1031,6,SW,1,0,0
43371,2014,12,13,2,4,85,68,68,0,70.06,1031,5,SW,2,0,0
43372,2014,12,13,3,4,69,66,65,0,70.06,1031,5,SW,4,0,0
43373,2014,12,13,4,4,66,64,69,0,65.36,1030,6,cv,0,0,0
43374,2014,12,13,5,4,76,65,73,1,75.32,1030,5,SE,1,0,0
43375,2014,12,13,6,4,80,65,69,1,75.32,1030,5,cv,0,0,0
43376,2014,12,13,7,4,88,66,78,1,70.27,1030,6,cv,0,0,0
43377,2014,12,13,8,4,89,72,84,1,70.27,1030,6,cv,1,0,0
43378,2014,12,13,9,4,NA,NA,97,2,75.49,1031,6,SW,1,0,0
43379,2014,12,13,10,4,101,86,105,1,65.59,1031,7,cv,1,0,0
43380,2014,12,13,11,4,93,85,104,0,56.99,1031,8,SW,2,0,0
43381,2014,12,13,12,4,102,82,113,-1,49.51,1030,9,cv,1,0,0
43382,2014,12,13,13,4,87,86,109,-2,43.01,1028,10,cv,2,0,0
43383,2014,12,13,14,4,87,81,97,-2,43.01,1026,10,SW,2,0,0
43384,2014,12,13,15,4,79,80,83,-2,43.01,1025,10,cv,1,0,0
43385,2014,12,13,16,4,73,72,81,-1,46.29,1025,10,SW,2,0,0
43386,2014,12,13,17,4,71,67,76,-1,46.29,1025,10,cv,0,0,0
43387,2014,12,13,18,4,77,77,77,-1,46.29,1025,10,SE,2,0,0
43388,2014,12,13,19,4,112,74,76,0,49.8,1026,10,SE,4,0,0
43389,2014,12,13,20,4,74,64,69,-1,49.51,1027,9,cv,0,0,0
43390,2014,12,13,21,4,52,62,69,-1,49.51,1027,9,cv,1,0,0
43391,2014,12,13,22,4,57,55,68,-1,49.51,1028,9,NE,3,0,0
43392,2014,12,13,23,4,55,57,63,0,56.99,1028,8,SE,3,0,0
43393,2014,12,14,0,4,55,59,65,0,56.99,1028,8,cv,2,0,0
43394,2014,12,14,1,4,NA,NA,69,1,61.26,1028,8,cv,3,0,0
43395,2014,12,14,2,4,55,68,71,1,65.59,1028,7,cv,4,0,0
43396,2014,12,14,3,4,58,70,66,2,70.47,1027,7,cv,4,0,0
43397,2014,12,14,4,4,62,68,65,2,70.47,1027,7,cv,5,0,0
43398,2014,12,14,5,4,66,83,60,2,75.49,1027,6,SW,1,0,0
43399,2014,12,14,6,4,69,89,76,2,75.49,1026,6,SW,2,0,0
43400,2014,12,14,7,4,NA,NA,81,3,81.06,1026,6,cv,1,0,0
43401,2014,12,14,8,4,NA,NA,98,3,81.06,1026,6,cv,1,0,0
43402,2014,12,14,9,4,NA,NA,87,3,81.06,1026,6,SW,1,0,0
43403,2014,12,14,10,4,NA,NA,82,2,70.47,1026,7,cv,1,0,0
43404,2014,12,14,11,4,NA,NA,93,NA,NA,NA,NA,NA,NA,0,0
43405,2014,12,14,12,4,68,71,99,2,65.82,1024,8,cv,1,0,0
43406,2014,12,14,13,4,66,70,94,2,61.51,1022,9,cv,2,0,0
43407,2014,12,14,14,4,76,73,91,2,61.51,1020,9,cv,2,0,0
43408,2014,12,14,15,4,76,74,85,1,57.25,1019,9,cv,3,0,0
43409,2014,12,14,16,4,NA,NA,84,2,57.51,1018,10,cv,3,0,0
43410,2014,12,14,17,4,74,74,89,1,57.25,1018,9,cv,3,0,0
43411,2014,12,14,18,4,78,72,90,1,57.25,1019,9,cv,4,0,0
43412,2014,12,14,19,4,75,80,88,1,57.25,1020,9,NE,3,0,0
43413,2014,12,14,20,4,77,85,98,1,57.25,1021,9,NE,6,0,0
43414,2014,12,14,21,4,81,87,102,1,57.25,1022,9,NE,9,0,0
43415,2014,12,14,22,4,92,87,113,1,57.25,1023,9,NE,14,0,0
43416,2014,12,14,23,4,79,102,118,2,65.82,1025,8,NW,5,0,0
43417,2014,12,15,0,4,67,84,95,1,61.26,1025,8,NW,7,0,0
43418,2014,12,15,1,4,76,78,92,1,65.59,1025,7,cv,1,0,0
